assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL908418,CHEMBL218602,C[C@@H](c1ccccc1)N(C)c1ccnc(-n2cnc3ccncc32)n1,6.82
CHEMBL908418,CHEMBL220484,COC[C@H](C)Nc1cc(-c2ccoc2)nc(-n2cnc3ccncc32)n1,6.35
CHEMBL908418,CHEMBL220969,C[C@H](Nc1cc(-c2cccc(C#N)c2)nc(-n2cnc3ccncc32)n1)c1ccccc1,7.25
CHEMBL908418,CHEMBL221038,c1ccc2c(c1)CCC[C@@H]2Nc1ccnc(-n2cnc3ccncc32)n1,5.14
CHEMBL908418,CHEMBL221037,C[C@H](Nc1cc(N2CC[C@@H](O)C2)nc(-n2cnc3ccncc32)n1)c1ccccc1,7.23
CHEMBL908418,CHEMBL384820,C[C@H](Nc1cc(-c2ccc(N(C)C)cc2)nc(-n2cnc3ccncc32)n1)c1ccccc1,7.70
CHEMBL908418,CHEMBL218579,C[C@H](Nc1cc(N(C)C)nc(-n2cnc3ccncc32)n1)c1ccccc1,8.15
CHEMBL908418,CHEMBL222027,C[C@H](Nc1cc(-c2ccoc2)nc(-n2cnc3ccncc32)n1)c1ccccc1,7.80
CHEMBL908418,CHEMBL374321,C[C@H](Nc1cc(-c2ccc(C#N)cc2)nc(-n2cnc3ccncc32)n1)c1ccccc1,7.75
CHEMBL908418,CHEMBL218439,CN1CCN(c2cc(Oc3ccccc3Cl)nc(-n3cnc4ccncc43)n2)CC1,7.77
CHEMBL908418,CHEMBL323994,O=C1Nc2ccc(-c3cccnc3)cc2/C1=C/c1ccc[nH]1,6.22
CHEMBL908418,CHEMBL375296,C[C@H](Nc1cc(N2CCN(C)CC2)nc(-n2cnc3ccncc32)n1)c1ccccc1,7.72
CHEMBL908418,CHEMBL221378,C[C@H](Nc1cc(-c2ccoc2)nc(-n2cnc3ccncc32)n1)c1ccc(F)cc1,7.55
CHEMBL908418,CHEMBL220483,COc1ccc(-c2cc(N[C@@H](C)c3ccccc3)nc(-n3cnc4ccncc43)n2)cc1OC,7.92
CHEMBL908418,CHEMBL218746,C[C@H](Nc1ccnc(-n2cnc3ccncc32)n1)c1ccc(Cl)cc1,7.29
CHEMBL908418,CHEMBL376885,CN1CCN(c2cc(Nc3ccccc3Cl)nc(-n3cnc4ccncc43)n2)CC1,6.95
CHEMBL908418,CHEMBL220585,C[C@H](Nc1ccnc(-n2cnc3cnccc32)n1)c1ccccc1,7.29
