assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL828157,CHEMBL184252,O=C1O[C@]2(CC[C@@H](N3CCC(Cc4cc(Cl)ccc4Cl)CC3)CC2)c2ccc3c(c21)OCO3,7.04
CHEMBL828157,CHEMBL185395,O=C1O[C@]2(CC[C@@H](N3CCC(Cc4ccccc4Cl)CC3)CC2)c2ccc3c(c21)OCCO3,7.00
CHEMBL828157,CHEMBL362143,O=C1O[C@]2(CC[C@@H](N3CCC(Cc4ccccc4C(F)(F)F)CC3)CC2)c2ccc3c(c21)OCCO3,6.29
CHEMBL828157,CHEMBL363768,COc1ccccc1CC1CCN([C@H]2CC[C@]3(CC2)OC(=O)c2c4c(ccc23)OCO4)CC1,6.82
CHEMBL828157,CHEMBL184910,O=C1O[C@]2(CC[C@@H](N3CCN(Cc4ccccc4I)CC3)CC2)c2ccc3c(c21)OCO3,7.32
CHEMBL828157,CHEMBL363328,O=C1O[C@]2(CC[C@@H](N3CCC(Cc4cc(F)ccc4F)CC3)CC2)c2ccc3c(c21)OCCO3,6.96
CHEMBL828157,CHEMBL182288,Oc1nc2cc3c(cc2c2c1[C@@H](N1CCN(Cc4ccccc4I)CC1)CCC2)OCO3,7.64
CHEMBL828157,CHEMBL433956,O=C1O[C@]2(CC[C@@H](N3CCC(Cc4ccccc4Cl)CC3)CC2)c2ccc3c(c21)OCO3,6.85
CHEMBL828157,CHEMBL182431,O=C1O[C@]2(CC[C@@H](N3CCC(Cc4ccccc4F)CC3)CC2)c2ccc3c(c21)OCCO3,6.32
CHEMBL828157,CHEMBL362716,O=C1O[C@]2(CC[C@@H](N3CCC(Cc4cc(F)ccc4Br)CC3)CC2)c2ccc3c(c21)OCCO3,7.11
CHEMBL828157,CHEMBL360790,O=C1O[C@]2(CC[C@@H](N3CCC(Cc4cc(F)ccc4Br)CC3)CC2)c2ccc3c(c21)OCO3,7.09
CHEMBL828157,CHEMBL185540,O=C1O[C@]2(CC[C@@H](N3CCC(Cc4ccccc4Br)CC3)CC2)c2ccc3c(c21)OCO3,7.35
CHEMBL828157,CHEMBL362298,O=C1O[C@]2(CC[C@@H](N3CCC(Cc4ccccc4C(F)(F)F)CC3)CC2)c2ccc3c(c21)OCO3,6.75
CHEMBL828157,CHEMBL184713,O=C1O[C@]2(CC[C@@H](N3CCC(Cc4cc(F)ccc4F)CC3)CC2)c2ccc3c(c21)OCO3,6.60
CHEMBL828157,CHEMBL363507,O=C1O[C@]2(CC[C@@H](N3CCC(Cc4ccccc4F)CC3)CC2)c2ccc3c(c21)OCO3,6.39
CHEMBL828157,CHEMBL362363,O=C1O[C@]2(CC[C@@H](N3CCN(Cc4ccccc4I)CC3)CC2)c2ccc3c(c21)OCCO3,7.27
CHEMBL828157,CHEMBL184571,COc1cc2nc(O)c3c(c2cc1OC)CCC[C@@H]3N1CCC(Cc2cc(F)ccc2F)CC1,8.26
CHEMBL828157,CHEMBL361836,COc1ccc(F)c(CC2CCN([C@H]3CC[C@]4(CC3)OC(=O)c3c5c(ccc34)OCCO5)CC2)c1,6.37
CHEMBL828157,CHEMBL363320,O=C1O[C@]2(CC[C@@H](N3CCC(Cc4ccccc4Br)CC3)CC2)c2ccc3c(c21)OCCO3,7.14
CHEMBL828157,CHEMBL434728,COc1ccccc1CC1CCN([C@H]2CC[C@]3(CC2)OC(=O)c2c4c(ccc23)OCCO4)CC1,7.23
CHEMBL828157,CHEMBL180899,Oc1nc2cc3c(cc2c2c1[C@@H](N1CCC(Cc4cc(F)ccc4F)CC1)CCC2)OCO3,8.30
CHEMBL828157,CHEMBL180899,Oc1nc2cc3c(cc2c2c1[C@@H](N1CCC(Cc4cc(F)ccc4F)CC1)CCC2)OCO3,7.85
CHEMBL828157,CHEMBL183550,COc1ccc(Br)c(CC2CCN([C@H]3CC[C@]4(CC3)OC(=O)c3c5c(ccc34)OCO5)CC2)c1,7.04
CHEMBL828157,CHEMBL185025,COc1ccc(F)c(CC2CCN([C@H]3CC[C@]4(CC3)OC(=O)c3c5c(ccc34)OCO5)CC2)c1,6.40
CHEMBL940969,CHEMBL1162965,CN(C)CC1CC1c1c[nH]c2ccc(C#N)cc12,8.96
CHEMBL940969,CHEMBL248917,CNCC1CC1c1cccc2cc(C#N)ccc12,7.77
CHEMBL940969,CHEMBL361949,CN(C)CCCc1c[nH]c2ccc(F)cc12,8.40
CHEMBL940969,CHEMBL249161,CN(C)CC1CC1c1csc2ccccc12,6.82
CHEMBL940969,CHEMBL249161,CN(C)CC1CC1c1csc2ccccc12,7.26
CHEMBL940969,CHEMBL249161,CN(C)CC1CC1c1csc2ccccc12,7.60
CHEMBL940969,CHEMBL249958,CN(C)C[C@H]1C[C@@H]1c1c[nH]c2ccccc12,7.00
CHEMBL940969,CHEMBL401347,CN(C)CC1CC1c1cccc2cc(C#N)ccc12,8.39
CHEMBL940969,CHEMBL249331,CNCC1CC1c1ccc2ccccc2c1,7.28
CHEMBL940969,CHEMBL249107,CN(C)CC1CC1c1cnc2ccccc2c1,6.89
CHEMBL940969,CHEMBL249134,CN(C)CC1CC1c1ccc2cc(C#N)ccc2c1,7.89
CHEMBL940969,CHEMBL249329,CN(C)CC1CC1c1cccc2c(C#N)cccc12,7.32
CHEMBL940969,CHEMBL198019,CN(C)C[C@H]1C[C@@H]1c1c[nH]c2ccc(F)cc12,8.39
CHEMBL940969,CHEMBL399147,CN(C)CC1CC1c1cccc2ccccc12,7.75
CHEMBL940969,CHEMBL399147,CN(C)CC1CC1c1cccc2ccccc12,6.77
CHEMBL940969,CHEMBL399147,CN(C)CC1CC1c1cccc2ccccc12,7.82
CHEMBL940969,CHEMBL196468,CN(C)C[C@H]1C[C@@H]1c1c[nH]c2ccc(C#N)cc12,9.32
CHEMBL940969,CHEMBL251576,CN(C)CC1CC1c1n[nH]c2ccc(C#N)cc12,7.15
CHEMBL940969,CHEMBL250764,CCN(C)CC1CC1c1ccc2ccccc2c1,6.51
CHEMBL940969,CHEMBL249951,CN(C)CC1CC1c1ccc2ccccc2c1,8.07
CHEMBL940969,CHEMBL249328,CN(Cc1ccccc1)CC1CC1c1cccc2cc(C#N)ccc12,7.80
CHEMBL940969,CHEMBL399778,CCN(CC)CC1CC1c1cccc2ccccc12,6.92
CHEMBL940969,CHEMBL249121,CCNCC1CC1c1cccc2cc(C#N)ccc12,7.43
CHEMBL940969,CHEMBL249951,CN(C)CC1CC1c1ccc2ccccc2c1,8.07
CHEMBL940969,CHEMBL399947,CNCC1CC1c1cccc2ccccc12,7.05
CHEMBL940969,CHEMBL249951,CN(C)CC1CC1c1ccc2ccccc2c1,6.85
CHEMBL940969,CHEMBL398965,N#Cc1ccc2c(C3CC3CN3CCCC3)cccc2c1,7.29
CHEMBL940969,CHEMBL248932,CN(C)CC1CC1c1ccc2ccc(C#N)cc2c1,7.08
CHEMBL940969,CHEMBL360575,CN(C)CCCc1c[nH]c2ccccc12,7.24
CHEMBL940969,CHEMBL251763,CCN(C)CC1CC1c1cccc2ccccc12,7.24
CHEMBL940969,CHEMBL180630,CN(C)CCCc1c[nH]c2ccc(C#N)cc12,8.70
CHEMBL940969,CHEMBL250962,CCN(CC)CC1CC1c1ccc2ccccc2c1,6.26
CHEMBL940969,CHEMBL251377,CN(C)CC1CC1c1c[nH]c2ncccc12,6.39
CHEMBL940969,CHEMBL401417,CN(C)CC1CC1c1ccc2cc(C#N)c(C#N)cc2c1,8.23
CHEMBL940969,CHEMBL249123,CCN(CC)CC1CC1c1cccc2cc(C#N)ccc12,7.17
CHEMBL930495,CHEMBL260988,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,6.32
CHEMBL930495,CHEMBL404730,C#CCN(CC1CC1)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,6.68
CHEMBL930495,CHEMBL408384,C#CCN(CC#C)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,7.31
CHEMBL930495,CHEMBL258450,CCN(CC)C(=O)[C@@]1(c2ccc3occc3c2)C[C@H]1CN,6.55
CHEMBL930495,CHEMBL410054,C=CCN(CC#CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,6.68
CHEMBL930495,CHEMBL406789,C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,6.82
CHEMBL930495,CHEMBL405728,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)CCC3)C[C@H]1CN,6.32
CHEMBL930495,CHEMBL404729,C=CCN(CC(=C)F)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,7.41
CHEMBL930495,CHEMBL260440,NCC1CC1(C(=O)N1CCc2ccccc21)c1ccccc1,7.89
CHEMBL930495,CHEMBL257549,C=CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1c1ccccc1,5.47
CHEMBL930495,CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,6.72
CHEMBL930495,CHEMBL410015,NC[C@@H]1C[C@@]1(C(=O)N1CCc2sccc2C1)c1ccc2c(c1)OCO2,7.85
CHEMBL930495,CHEMBL402441,C#CCN(CC#C)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,7.60
