assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL3782657,CHEMBL3780526,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4cccc(C(=O)O)c4)ccc1c23,5.46
CHEMBL3782657,CHEMBL3780059,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4ccc(F)cc4F)ccc1c23,6.92
CHEMBL3782657,CHEMBL3780234,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4ccccc4C(=O)OC)ccc1c23,5.64
CHEMBL3782657,CHEMBL3780429,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4cc(Br)ccc4OC)ccc1c23,6.39
CHEMBL3782657,CHEMBL3780301,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4cccc(Cl)c4)ccc1c23,5.43
CHEMBL3782657,CHEMBL3780143,CCN1C(=O)c2cccc3c(NS(=O)(=O)Cc4ccc(Cl)cc4)ccc1c23,5.32
CHEMBL3782657,CHEMBL3780784,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4ccc([N+](=O)[O-])cc4)ccc1c23,5.64
CHEMBL3782657,CHEMBL3780381,CCN1C(=O)c2cccc3c(S(=O)(=O)NCCCN4CCN(C)CC4)ccc1c23,5.38
CHEMBL3782657,CHEMBL3780901,CCCCS(=O)(=O)Nc1ccc2c3c(cccc13)C(=O)N2CC,6.14
CHEMBL3782657,CHEMBL3781119,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4c(Cl)cccc4Cl)ccc1c23,5.25
CHEMBL3782657,CHEMBL1485571,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4ccccc4)ccc1c23,6.00
CHEMBL3782657,CHEMBL3781951,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4ccccc4Cl)ccc1c23,5.71
CHEMBL3782657,CHEMBL3234253,CCN1C(=O)c2cccc3c(S(=O)(=O)NCC4CCN(C(C)=O)CC4)ccc1c23,5.50
CHEMBL3782657,CHEMBL3781570,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4cc(OC)ccc4OC)ccc1c23,5.41
CHEMBL3782657,CHEMBL3781534,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4ccccc4Br)ccc1c23,6.29
CHEMBL3782657,CHEMBL3780093,CCNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2CC,5.96
CHEMBL3782657,CHEMBL3781279,CCCCNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2C,5.08
CHEMBL3782657,CHEMBL3780491,CCN1C(=O)c2cccc3c(NS(=O)(=O)Cc4ccc(F)cc4)ccc1c23,5.31
CHEMBL3782657,CHEMBL3781093,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4CCCN(C(=O)OC(C)(C)C)C4)ccc1c23,5.95
CHEMBL3782657,CHEMBL3779929,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4cc(Cl)ccc4OC)ccc1c23,6.33
CHEMBL3782657,CHEMBL3234254,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4ccccc4C(C)=O)ccc1c23,4.82
CHEMBL3782657,CHEMBL3780015,CCN1C(=O)c2cccc3c(S(=O)(=O)NCC(C)C)ccc1c23,6.22
CHEMBL3782657,CHEMBL3780115,CCN1C(=O)c2cccc3c(NS(=O)(=O)CC)ccc1c23,5.37
CHEMBL3782657,CHEMBL3780560,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4ccc(C)cc4)ccc1c23,6.28
CHEMBL3782657,CHEMBL3780338,CCN1C(=O)c2cccc3c(NS(=O)(=O)Cc4cccc(F)c4)ccc1c23,5.28
CHEMBL3782657,CHEMBL3781752,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4CCCCCC4)ccc1c23,6.35
CHEMBL3782657,CHEMBL3780128,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4ccc(F)cc4)ccc1c23,6.40
CHEMBL3782657,CHEMBL3781285,CCN1C(=O)c2cccc3c(NS(=O)(=O)Cc4ccc(C)cc4)ccc1c23,5.25
CHEMBL3782657,CHEMBL3781449,CCCNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2CC,6.51
CHEMBL3782657,CHEMBL3780753,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4ccc(Cl)cc4F)ccc1c23,5.76
CHEMBL3782657,CHEMBL3780017,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4cccc(F)c4)ccc1c23,6.21
CHEMBL3782657,CHEMBL3780508,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4ccccc4C(=O)O)ccc1c23,5.98
CHEMBL3782657,CHEMBL3780138,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4CCCC4)ccc1c23,6.68
CHEMBL3782657,CHEMBL3782048,CCN1C(=O)c2cccc3c(S(=O)(=O)NCCCCNC(=O)OC(C)(C)C)ccc1c23,5.94
CHEMBL3782657,CHEMBL3780706,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4ccc(F)cc4Cl)ccc1c23,6.35
CHEMBL3782657,CHEMBL1957266,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,6.92
CHEMBL3782657,CHEMBL3780000,CCN1C(=O)c2cccc3c(NS(=O)(=O)Cc4ccccc4F)ccc1c23,5.37
CHEMBL3782657,CHEMBL3234256,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4ccc(NC(C)=O)cc4)ccc1c23,5.33
CHEMBL3782657,CHEMBL3780310,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4cccc(C(=O)O)c4)ccc1c23,5.19
CHEMBL3782657,CHEMBL3779900,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4cccs4)ccc1c23,5.92
CHEMBL3782657,CHEMBL3781471,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4CCCCC4)ccc1c23,6.89
CHEMBL3782657,CHEMBL3781500,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4(C(N)=O)CCCCC4)ccc1c23,5.71
CHEMBL3782657,CHEMBL3234252,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4CCN(C(C)=O)CC4)ccc1c23,5.12
CHEMBL3782657,CHEMBL3780026,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4ccccc4C(=O)O)ccc1c23,5.80
CHEMBL3782657,CHEMBL3780218,CCCN1C(=O)c2cccc3c(S(=O)(=O)NC4CCCCC4)ccc1c23,5.28
CHEMBL3782657,CHEMBL3780992,CCN1C(=O)c2cccc3c(S(=O)(=O)NCCC4CCOCC4)ccc1c23,5.46
CHEMBL3782657,CHEMBL3780279,CCCCNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2CC,6.36
CHEMBL3782657,CHEMBL3781513,CCCCCNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2CC,5.82
CHEMBL3782657,CHEMBL3779914,CCCCNS(=O)(=O)c1ccc2c3c(cccc13)C(=O)N2CCC,4.67
CHEMBL3782657,CHEMBL3780233,CCN1C(=O)c2cccc3c(S(=O)(=O)NCc4ccccc4F)ccc1c23,4.86
CHEMBL3782657,CHEMBL3780879,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4ccc(C#N)cc4)ccc1c23,5.53
CHEMBL3782657,CHEMBL3780384,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4cccc(C(=O)OC)c4)ccc1c23,5.50
CHEMBL3782657,CHEMBL3781095,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4cccc(Cl)c4Cl)ccc1c23,5.59
CHEMBL3782657,CHEMBL3781084,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4CCN(C(=O)OC(C)(C)C)C4)ccc1c23,5.39
CHEMBL3782657,CHEMBL3780398,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4ccc(F)cc4)ccc1c23,5.82
CHEMBL3782657,CHEMBL3781730,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4CCOC4)ccc1c23,5.78
CHEMBL3782657,CHEMBL3780409,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4ccc(Cl)cc4)ccc1c23,5.49
CHEMBL3782657,CHEMBL3781898,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4CCOCC4)ccc1c23,5.92
CHEMBL3782657,CHEMBL3234250,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4CCN(C(=O)OC(C)(C)C)CC4)ccc1c23,5.77
CHEMBL3782657,CHEMBL3781484,CCN1C(=O)c2cccc3c(NS(=O)(=O)C4CCCC4)ccc1c23,6.34
CHEMBL3782657,CHEMBL3781254,CCN1C(=O)c2cccc3c(NS(=O)(=O)C4CCCCC4)ccc1c23,6.68
CHEMBL3782657,CHEMBL3781213,CCCS(=O)(=O)Nc1ccc2c3c(cccc13)C(=O)N2CC,5.93
CHEMBL3782657,CHEMBL3780650,CCN1C(=O)c2cccc3c(S(=O)(=O)NCC4(C)CC(C)=NO4)ccc1c23,5.23
CHEMBL3782657,CHEMBL3781556,CCN1C(=O)c2cccc3c(S(=O)(=O)NC4CN(C(=O)OC(C)(C)C)C4)ccc1c23,5.32
