assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL978248,CHEMBL518812,O=C(Nc1ccc(F)cc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,7.04
CHEMBL978248,CHEMBL518653,Cc1cccc(NC(=O)N2CCN(c3nc(-c4ccccc4)ns3)CC2)c1,6.83
CHEMBL978248,CHEMBL461753,O=C(Nc1cccc(Cl)c1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,6.79
CHEMBL978248,CHEMBL461752,O=C(Nc1ccc(Cl)cc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,6.46
CHEMBL978248,CHEMBL461935,O=C(Nc1ccccc1Cl)N1CCN(c2nc(-c3ccccc3)ns2)CC1,7.74
CHEMBL978248,CHEMBL518657,Cc1ccccc1NC(=O)N1CCN(c2nc(-c3ccccc3)ns2)CC1,5.78
CHEMBL978248,CHEMBL472534,O=C(Nc1cccc(F)c1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,6.82
CHEMBL978248,CHEMBL472189,COc1ccc(-c2nsc(N3CCN(C(=O)Nc4ccccc4)CC3)n2)cc1,6.52
CHEMBL978248,CHEMBL472535,O=C(Nc1ccccc1F)N1CCN(c2nc(-c3ccccc3)ns2)CC1,8.21
CHEMBL978248,CHEMBL461569,Cc1ccc(NC(=O)N2CCN(c3nc(-c4ccccc4)ns3)CC2)cc1,5.90
CHEMBL978248,CHEMBL184238,NC(=O)c1cccc(-c2cccc(OC(=O)NC3CCCCC3)c2)c1,7.32
CHEMBL978248,CHEMBL470107,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,5.08
CHEMBL978248,CHEMBL461942,COc1ccc(NC(=O)N2CCN(c3nc(-c4ccccc4)ns3)CC2)cc1,7.08
CHEMBL978248,CHEMBL472529,O=C(Nc1ccccc1)N1CCN(c2nc(-c3ccc(F)cc3)ns2)CC1,6.93
CHEMBL978248,CHEMBL472188,Cc1cccc(-c2nsc(N3CCN(C(=O)Nc4ccccc4)CC3)n2)c1,6.91
CHEMBL978248,CHEMBL461380,COc1ccccc1NC(=O)N1CCN(c2nc(-c3ccccc3)ns2)CC1,7.33
CHEMBL978248,CHEMBL516650,COc1cccc(NC(=O)N2CCN(c3nc(-c4ccccc4)ns3)CC2)c1,6.55
CHEMBL978248,CHEMBL472530,O=C(Nc1ccccc1)N1CCN(c2nc(-c3ccc(Cl)cc3)ns2)CC1,6.61
CHEMBL978248,CHEMBL472187,Cc1ccc(-c2nsc(N3CCN(C(=O)Nc4ccccc4)CC3)n2)cc1,6.83
CHEMBL978248,CHEMBL512882,CSc1ccccc1NC(=O)N1CCN(c2nc(-c3ccccc3)ns2)CC1,6.46
CHEMBL978248,CHEMBL460273,O=C(Nc1ccccc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,7.47
CHEMBL1763765,CHEMBL1761288,CCn1c(=O)n([C@H]2CCCN(c3ncc(-c4cc5ccccc5o4)cn3)C2)c2ncccc21,5.00
CHEMBL1763765,CHEMBL1761456,Cc1c(C2CCCN(c3nccc(-c4cc5ccccc5s4)n3)C2)c2cccnc2n1CCO,7.28
CHEMBL1763765,CHEMBL184238,NC(=O)c1cccc(-c2cccc(OC(=O)NC3CCCCC3)c2)c1,8.52
CHEMBL1763765,CHEMBL366959,O=C(CCCCCc1ccccc1)c1ncc(-c2ccccn2)o1,7.60
CHEMBL1763765,CHEMBL460273,O=C(Nc1ccccc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,8.00
CHEMBL1763765,CHEMBL1761307,Cc1[nH]c2ncccc2c1C1CCCN(c2nccc(-c3cc4ccccc4s3)n2)C1,7.12
CHEMBL1763765,CHEMBL1761284,CCn1c(=O)n([C@@H]2CCCN(c3nccc(-c4cc5ccccc5o4)n3)C2)c2ncccc21,8.00
CHEMBL1763765,CHEMBL1761300,CCn1c(=O)n([C@H]2CCCN(c3nccc(-c4cccs4)n3)C2)c2ncccc21,6.72
CHEMBL1763765,CHEMBL1761306,N#CCn1cc(C2CCCN(c3nccc(-c4cc5ccccc5s4)n3)C2)c2cccnc21,7.08
CHEMBL1763765,CHEMBL1761297,CCn1c(=O)n([C@H]2CCCN(c3ccnc(-c4ccc(C)cc4)n3)C2)c2ccccc21,6.55
CHEMBL1763765,CHEMBL1761294,CCn1c(=O)n([C@H]2CCCN(c3ccnc(-c4cccc(F)c4)n3)C2)c2ccccc21,5.92
CHEMBL1763765,CHEMBL1761293,CCn1c(=O)n([C@H]2CCCN(c3ccnc(-c4ccccc4F)n3)C2)c2ccccc21,5.52
CHEMBL1763765,CHEMBL1761457,Cc1c([C@@H]2CCCN(c3nccc(-c4cc5ccccc5s4)n3)C2)c2cccnc2n1CCO,7.41
CHEMBL1763765,CHEMBL1761295,CCn1c(=O)n([C@H]2CCCN(c3ccnc(-c4ccc(F)cc4)n3)C2)c2ccccc21,6.92
CHEMBL1763765,CHEMBL1761301,CCn1c(=O)n([C@H]2CCCN(c3nccc(-c4ccc(Cl)s4)n3)C2)c2ncccc21,8.40
CHEMBL1763765,CHEMBL1761296,CCn1c(=O)n([C@H]2CCCN(c3ccnc(-c4ccc(Cl)cc4)n3)C2)c2ccccc21,6.80
CHEMBL1763765,CHEMBL1761290,CCn1c(=O)n(C2CCCN(c3cc(-c4cc5ccccc5o4)ncn3)C2)c2ncccc21,6.24
CHEMBL1763765,CHEMBL1761304,CCn1c(=O)n([C@H]2CCCN(c3cc(-c4ccc(F)cc4)nc(N)n3)C2)c2ncccc21,7.37
CHEMBL1763765,CHEMBL1761298,CCn1c(=O)n([C@H]2CCCN(c3ccnc(-c4ccc(Cl)s4)n3)C2)c2ccccc21,6.47
CHEMBL1763765,CHEMBL1761305,Cn1cc(C2CCCN(c3nccc(-c4cc5ccccc5s4)n3)C2)c2cccnc21,6.92
CHEMBL1763765,CHEMBL1761291,CCn1c(=O)n([C@H]2CCCN(c3cc(-c4cc5ccccc5o4)nc(N)n3)C2)c2ncccc21,6.70
CHEMBL1763765,CHEMBL1761303,CCn1c(=O)n([C@H]2CCCN(c3nccc(-c4cc5ccccc5s4)n3)C2)c2ncccc21,7.58
CHEMBL1763765,CHEMBL1761281,Cn1c(=O)n(C2CCCN(c3nccc(-c4cc5ccccc5o4)n3)C2)c2ccccc21,6.11
CHEMBL1763765,CHEMBL472535,O=C(Nc1ccccc1F)N1CCN(c2nc(-c3ccccc3)ns2)CC1,8.52
CHEMBL1763765,CHEMBL1761308,CCn1c(C)c(C2CCCN(c3nccc(-c4cc5ccccc5s4)n3)C2)c2cccnc21,7.12
CHEMBL1763765,CHEMBL1761282,CCn1c(=O)n(C2CCCN(c3nccc(-c4cc5ccccc5o4)n3)C2)c2ccccc21,7.22
CHEMBL1763765,CHEMBL1761289,CCn1c(=O)n([C@H]2CCCN(c3ccnc(-c4cc5ccccc5o4)n3)C2)c2ccccc21,6.52
CHEMBL1763765,CHEMBL1761299,CCn1c(=O)n([C@H]2CCCN(c3nccc(-c4ccc(F)cc4)n3)C2)c2ncccc21,7.52
CHEMBL1763765,CHEMBL1761279,O=C(Nc1ccccc1F)N1CCC2(CC1)OCc1cc(Br)ccc1O2,7.44
