assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL3106087,CHEMBL3105685,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cccc(Cl)c3)c(C(=O)c3cccc(F)c3)s2)cc1,7.60
CHEMBL3106087,CHEMBL3105813,N#Cc1ccc(CC(=O)Nc2nc(-c3cc(Cl)ccc3Cl)cs2)cc1,5.30
CHEMBL3106087,CHEMBL3105801,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(C)s2)cc1,5.00
CHEMBL3106087,CHEMBL3105670,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccc(Cl)c3)c(C(=O)c3ccccc3F)s2)cc1,8.20
CHEMBL3106087,CHEMBL3105816,CCCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cc(Cl)ccc3Cl)cs2)cc1,5.80
CHEMBL3106087,CHEMBL3105812,O=C(Cc1ccc(Cl)cc1)Nc1nc(-c2cc(Cl)ccc2Cl)cs1,5.10
CHEMBL3106087,CHEMBL3105684,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cccc(Cl)c3)c(C(=O)c3ccccc3F)s2)cc1,7.70
CHEMBL3106087,CHEMBL3105814,CS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cc(Cl)ccc3Cl)cs2)cc1,5.40
CHEMBL3106087,CHEMBL3105817,CC(C)S(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cc(Cl)ccc3Cl)cs2)cc1,5.30
CHEMBL3106087,CHEMBL3105672,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccc(C(F)(F)F)c3)c(C(=O)c3cccc(F)c3)s2)cc1,8.00
CHEMBL3106087,CHEMBL3105795,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3Cl)cs2)cc1,5.70
CHEMBL3106087,CHEMBL3105695,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(C3CCCCC3)cs2)cc1,5.80
CHEMBL3106087,CHEMBL3105800,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3c(Cl)cccc3Cl)cs2)cc1,5.20
CHEMBL3106087,CHEMBL3105682,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cccc(Cl)c3)c(C(=O)c3cccc(Cl)c3)s2)cc1,8.00
CHEMBL3106087,CHEMBL3105676,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cccc(Cl)c3)c(C(=O)c3ccccc3)s2)cc1,7.90
CHEMBL3106087,CHEMBL3105681,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cccc(Cl)c3)c(C(=O)c3ccccc3Cl)s2)cc1,7.80
CHEMBL3106087,CHEMBL3105686,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3ccccc3)c(C(=O)c3ccccc3)s2)cc1,8.00
CHEMBL3106087,CHEMBL3105677,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccc(Cl)cc3)c(C(=O)c3ccccc3)s2)cc1,7.40
CHEMBL3106087,CHEMBL3105807,CCC(=O)c1sc(NC(=O)Cc2ccc(S(=O)(=O)CC)cc2)nc1-c1ccccc1,5.60
CHEMBL3106087,CHEMBL3105794,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)cs2)cc1,5.10
CHEMBL3106087,CHEMBL3105675,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3Cl)c(C(=O)c3ccccc3)s2)cc1,7.40
CHEMBL3106087,CHEMBL3105799,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccc(Cl)cc3Cl)cs2)cc1,5.90
CHEMBL3106087,CHEMBL3105806,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(C(C)=O)s2)cc1,5.20
CHEMBL3106087,CHEMBL3102888,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(Oc3ccccc3)s2)cc1,6.40
CHEMBL3106087,CHEMBL3105805,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(C(=O)OC)s2)cc1,5.00
CHEMBL3106087,CHEMBL3105802,CCc1sc(NC(=O)Cc2ccc(S(=O)(=O)CC)cc2)nc1-c1ccccc1,5.30
CHEMBL3106087,CHEMBL3105819,CNS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cc(Cl)ccc3Cl)cs2)cc1,5.90
CHEMBL3106087,CHEMBL3105673,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(C(=O)C3CCCCC3)s2)cc1,7.60
CHEMBL3106087,CHEMBL3105690,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccc(Cl)c3)c(C(=O)c3ccccc3)s2)cc1,7.90
CHEMBL3106087,CHEMBL3105674,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(C(=O)c3ccccc3)s2)cc1,7.50
CHEMBL3106087,CHEMBL3105692,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccc(Cl)c3)c(C(=O)c3ccccc3Cl)s2)cc1,8.00
CHEMBL3106087,CHEMBL3105797,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)cc1,5.40
CHEMBL3106087,CHEMBL3105679,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cccc(CN(C)C)c3)c(C(=O)c3ccccc3)s2)cc1,6.10
CHEMBL3106087,CHEMBL3105683,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cccc(Cl)c3)c(C(=O)c3ccc(Cl)cc3)s2)cc1,7.90
CHEMBL3106087,CHEMBL3105811,O=C(Cc1ccccc1)Nc1nc(-c2cc(Cl)ccc2Cl)cs1,5.00
CHEMBL3106087,CHEMBL3105669,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccc(Cl)c3)c(C(=O)c3cccc(Cl)c3)s2)cc1,8.10
CHEMBL3106087,CHEMBL3105680,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cccc(C(=O)O)c3)c(C(=O)c3ccccc3)s2)cc1,5.10
CHEMBL3106087,CHEMBL3105671,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccc(Cl)c3)c(C(=O)c3cccc(F)c3)s2)cc1,7.90
CHEMBL3106087,CHEMBL3105804,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(Cc3ccccc3)s2)cc1,6.20
CHEMBL3106087,CHEMBL3105815,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cc(Cl)ccc3Cl)cs2)cc1,6.00
CHEMBL3106087,CHEMBL3105678,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cccc(C#N)c3)c(C(=O)c3ccccc3)s2)cc1,7.50
CHEMBL3106087,CHEMBL3105796,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cccc(Cl)c3)cs2)cc1,5.40
CHEMBL3106087,CHEMBL3105820,CN(C)S(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cc(Cl)ccc3Cl)cs2)cc1,4.90
CHEMBL3106087,CHEMBL3105803,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3ccccc3)c(C(C)C)s2)cc1,5.70
CHEMBL3106087,CHEMBL3105691,CCS(=O)(=O)c1ccc(CC(=O)Nc2cc(-c3cccc(C#N)c3)c(C(=O)c3ccccc3)s2)cc1,7.80
CHEMBL3106087,CHEMBL3105798,CCS(=O)(=O)c1ccc(CC(=O)Nc2nc(-c3cccc(Cl)c3Cl)cs2)cc1,6.10
CHEMBL3270932,CHEMBL3264012,CC(C)CN(Cc1ccc(-c2cccc(CC(N)=O)c2)cc1)S(=O)(=O)Cc1ccccc1,7.04
CHEMBL3270932,CHEMBL3263706,CC(C)CN(Cc1ccc(-c2cncnc2)s1)S(=O)(=O)Cc1ccccc1,5.16
CHEMBL3270932,CHEMBL3263707,Cc1noc(C)c1-c1ccc(CN(CC(C)C)S(=O)(=O)Cc2ccccc2)s1,5.70
CHEMBL3270932,CHEMBL3263716,CC(C)CN(Cc1ccc(-c2ccc(C(N)=O)cc2)cc1)S(=O)(=O)Cc1ccccc1,7.48
CHEMBL3270932,CHEMBL3263713,CC(C)CN(Cc1cnc(-c2ccc(S(C)(=O)=O)cc2)cn1)S(=O)(=O)Cc1ccccc1,5.26
CHEMBL3270932,CHEMBL3263703,CC(C)CN(Cc1ccc(-c2ccc(=O)[nH]c2)s1)S(=O)(=O)Cc1ccccc1,5.44
CHEMBL3270932,CHEMBL3263695,CC(C)CN(Cc1ccc(-c2cccc(S(C)(=O)=O)c2)s1)S(=O)(=O)Cc1ccccc1,6.43
CHEMBL3270932,CHEMBL3263700,CC(C)CN(Cc1ccc(-c2ccc(C(N)=O)cc2)s1)S(=O)(=O)Cc1ccccc1,6.80
CHEMBL3270932,CHEMBL3263712,CC(C)CN(Cc1ccc(-c2ccc(S(C)(=O)=O)cn2)cc1)S(=O)(=O)Cc1ccccc1,5.85
