assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL828687,CHEMBL365055,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1OC,6.82
CHEMBL828687,CHEMBL184454,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(C(C)=O)cc2)cc1OC,4.89
CHEMBL828687,CHEMBL361654,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(Br)cc2)cc1OC,6.60
CHEMBL828687,CHEMBL184797,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1OC,4.80
CHEMBL828687,CHEMBL184720,COc1cc(NC(=O)Nc2ccc(-c3ccccc3)cc2)ccc1C(=O)NCCCN(C)C,5.04
CHEMBL828687,CHEMBL360811,CCN(CC)CCN(C)C(=O)c1ccc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1,4.96
CHEMBL828687,CHEMBL363047,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc1OC,5.10
CHEMBL828687,CHEMBL182161,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(C(=O)C(F)(F)F)cc2)cc1OC,5.23
CHEMBL828687,CHEMBL426252,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2cc(Cl)cc(Cl)c2)cc1OC,5.32
CHEMBL828687,CHEMBL184560,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1OC,6.14
CHEMBL828687,CHEMBL365011,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(SC)cc2)cc1OC,6.02
CHEMBL828687,CHEMBL183839,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2Br)cc1OC,5.06
CHEMBL828687,CHEMBL187850,CCN(CC)CCNC(=O)c1ccc(N(C)C(=O)Nc2ccc(Oc3ccccc3)cc2)cc1OC,6.27
CHEMBL828687,CHEMBL184353,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(C#N)cc2)cc1OC,5.50
CHEMBL828687,CHEMBL184534,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2cc(OC)cc(OC)c2)cc1OC,4.75
CHEMBL828687,CHEMBL187854,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(C(F)(F)F)cc2)cc1OC,7.30
CHEMBL828687,CHEMBL184658,CCN(CC)CCNC(=O)c1ccc(NC(=O)N(C)c2ccc(Oc3ccccc3)cc2)cc1OC,5.24
CHEMBL828687,CHEMBL186947,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2cccc(SC)c2)cc1OC,5.33
CHEMBL828687,CHEMBL184418,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2cccc(OC(F)(F)F)c2)cc1OC,5.60
CHEMBL828687,CHEMBL184439,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(F)c(Cl)c2)cc1OC,5.41
CHEMBL828687,CHEMBL182466,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1OC,6.15
CHEMBL828687,CHEMBL184585,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(SC(F)(F)F)cc2)cc1OC,6.70
CHEMBL828687,CHEMBL181492,CCN(CC)CCNC(=O)c1ccc(NC(=O)Nc2ccc(Oc3ccccc3)cc2)cc1,5.46
CHEMBL1648561,CHEMBL1642475,O=c1cc(OCc2ccc(Cl)cc2)ccn1-c1ccc(OCCN2CCCC2)cc1,8.85
CHEMBL1648561,CHEMBL1642478,O=c1cc(OCc2ccc(-c3ccccc3)cc2)ccn1-c1ccc(OCCN2CCCC2)cc1,6.19
CHEMBL1648561,CHEMBL1642491,CN1CCCC1COc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1,7.92
CHEMBL1648561,CHEMBL179501,O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1ccc2cnn(CCN3CCCC3)c2c1,8.85
CHEMBL1648561,CHEMBL178707,CN(C)CC1CCc2cc(NC(=O)c3ccc(-c4ccc(F)cc4)cc3)ccc2C1,8.26
