assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL1838814,CHEMBL1835327,Cc1ccc2oc(=O)c(-c3ccccc3O)cc2c1,6.92
CHEMBL1838814,CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,7.71
CHEMBL1838814,CHEMBL1835227,Cc1ccc(-c2cc3cc(OC4CCCC4)ccc3oc2=O)cc1,4.84
CHEMBL1838814,CHEMBL1835326,Cc1ccc2oc(=O)c(-c3cccc(O)c3)cc2c1,6.19
CHEMBL1838814,CHEMBL1835232,COc1cc(-c2cc3cc(C)ccc3oc2=O)ccc1Br,8.49
CHEMBL1838814,CHEMBL570731,COc1cccc(-c2cc3cc(C)ccc3oc2=O)c1,9.10
CHEMBL1838814,CHEMBL1783715,COc1cc(OC)cc(-c2cc3cc(C)ccc3oc2=O)c1,8.05
CHEMBL1838814,CHEMBL1835233,COc1cc(OC)c(Br)c(-c2cc3cc(C)ccc3oc2=O)c1,4.27
CHEMBL1838814,CHEMBL1835229,Cc1cccc(-c2cc3cc(C)ccc3oc2=O)c1,7.82
CHEMBL1838814,CHEMBL1835230,COc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1OC,8.56
CHEMBL1838814,CHEMBL1783716,COc1cc(-c2cc3cc(C)ccc3oc2=O)cc(OC)c1OC,6.79
CHEMBL1838814,CHEMBL1835224,COc1ccc2oc(=O)c(-c3ccc(C)cc3)cc2c1,8.82
CHEMBL1838814,CHEMBL572233,COc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1,7.88
CHEMBL1838814,CHEMBL1835226,CC(=O)COc1ccc2oc(=O)c(-c3ccc(C)cc3)cc2c1,5.26
CHEMBL1838814,CHEMBL1783714,Cc1ccc2oc(=O)c(-c3ccccc3)cc2c1,6.55
CHEMBL1838814,CHEMBL1835223,COc1ccc2oc(=O)c(-c3cccc(C)c3)cc2c1,7.77
CHEMBL1838814,CHEMBL1835231,COc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1Br,9.13
CHEMBL1838814,CHEMBL577099,Cc1ccc2oc(=O)c(-c3ccc(O)cc3)cc2c1,6.81
CHEMBL1838814,CHEMBL1835328,CC(=O)COc1cccc(-c2cc3cc(C)ccc3oc2=O)c1,6.75
CHEMBL1838814,CHEMBL1835228,Cc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1,9.51
CHEMBL1838814,CHEMBL92401,CC(C)NNC(=O)c1ccncc1,5.12
CHEMBL1838814,CHEMBL1835225,Cc1ccc(-c2cc3cc(O)ccc3oc2=O)cc1,7.17
CHEMBL2342563,CHEMBL2332179,COc1ccc(/C=C/C=C/C(=O)c2ccccc2O)cc1OC,4.83
CHEMBL2342563,CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,7.71
CHEMBL2342563,CHEMBL2332184,COc1cc(/C=C/C=C/C(=O)c2c(O)cccc2O)ccc1O,6.01
