assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL1018625,CHEMBL473954,C[C@@H]1CN(CCCc2ccncc2)CCN1S(=O)(=O)c1ccc(C(C)(C)C)cc1,9.00
CHEMBL1018625,CHEMBL522964,C[C@@H]1CN(CC2(c3ccncc3)CC2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,9.40
CHEMBL1018625,CHEMBL465956,C[C@@H]1CN(CC2(C(N)=O)CCC2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,8.52
CHEMBL1018625,CHEMBL473955,C[C@@H]1CN(Cc2ccncc2)CCN1S(=O)(=O)c1ccc(C(C)(C)C)cc1,7.95
CHEMBL1018625,CHEMBL490967,C[C@@H]1CN(CC2(c3ccncc3)CCCC2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,9.10
CHEMBL1018625,CHEMBL489500,C[C@@H]1CN(CC2(C(N)=O)CC2)CCN1S(=O)(=O)c1ccc([C@@](C)(O)C(F)(F)F)cc1,8.10
CHEMBL1018625,CHEMBL473350,CC(c1ccncc1)N1CCN(S(=O)(=O)c2ccc(C(C)(C)C)cc2)[C@H](C)C1,8.47
CHEMBL1018625,CHEMBL490966,C[C@@H]1CN(CC2(c3cccnc3)CCC2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,9.30
CHEMBL1018625,CHEMBL460962,C[C@@H]1CN(CC2(C(N)=O)CC2)CCN1S(=O)(=O)c1ccc([C@](C)(O)C(F)(F)F)cc1,9.15
CHEMBL1018625,CHEMBL490953,C[C@@H]1CN(CC(F)(F)c2cccnc2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,8.96
CHEMBL1018625,CHEMBL491146,C[C@@H]1CN(CC2(c3cccnc3)CCCC2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,9.22
CHEMBL1018625,CHEMBL523444,C[C@@H]1CN(CCc2cccnc2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,8.89
CHEMBL1018625,CHEMBL516636,C[C@@H]1CN(CC2(c3ccc(C(N)=O)cc3)CC2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,8.92
CHEMBL1018625,CHEMBL491141,C[C@@H]1CN(CC2(c3ccncc3)CCC2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,9.22
CHEMBL1018625,CHEMBL491489,C[C@@H]1CN(CC(F)(F)c2ccncc2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,9.05
CHEMBL1018625,CHEMBL473555,C[C@@H]1CN(C(c2ccccc2)c2ccncc2)CCN1S(=O)(=O)c1ccc(C(C)(C)C)cc1,7.03
CHEMBL1018625,CHEMBL489707,C[C@@H]1CN(CCc2ccncc2)CCN1S(=O)(=O)c1ccc(C2(CN3CCOCC3)CC2)cc1,8.10
CHEMBL1018625,CHEMBL522306,CC(F)c1ccc(S(=O)(=O)N2CCN(CCc3ccncc3)C[C@H]2C)cc1,7.80
CHEMBL1018625,CHEMBL465955,C[C@@H]1CN(CC2(C(N)=O)CC2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,8.77
CHEMBL1018625,CHEMBL523976,CC(O)c1ccc(S(=O)(=O)N2CCN(CCc3ccncc3)C[C@H]2C)cc1,7.92
CHEMBL1018625,CHEMBL473554,C[C@@H]1CN(CCc2ccncc2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,8.66
CHEMBL1018625,CHEMBL443193,C[C@@H]1CN(CCc2ccncc2)CCN1S(=O)(=O)c1ccc(C(C)(F)F)cc1,7.52
CHEMBL1018625,CHEMBL489708,C[C@@H]1CN(CCc2ccccn2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,8.00
