assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL832760,CHEMBL185518,Cc1csc(C(=O)NNC(=O)CN2CCC(NCCC(c3ccccc3)c3ccccc3)C2)c1,4.77
CHEMBL832760,CHEMBL182958,CS(=O)(=O)c1ccc(CN2CCCN(CCC(O)(c3ccccc3)c3cccc(O)c3)CC2)cc1,6.15
CHEMBL832760,CHEMBL2096788,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC[C@H]1CCCN1Cc1ccc(Cl)cc1,6.24
CHEMBL832760,CHEMBL363908,Cc1cccc(C(=O)NCC(=O)NC2CCN(Cc3ccc(Cl)cc3)C2)c1,5.16
CHEMBL832760,CHEMBL184474,O=C(CNC(=O)c1ccccc1)NCC1CCCN1Cc1ccc(Cl)cc1,4.18
CHEMBL832760,CHEMBL2448120,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC[C@@H]1CCCN1Cc1ccc(Cl)cc1,5.51
CHEMBL832760,CHEMBL186984,Cc1csc(C(=O)NNC(=O)CNC2CCN(Cc3ccc(Cl)cc3)C2)c1,4.39
CHEMBL832760,CHEMBL2096789,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@H]1CCN(Cc2ccc(Cl)cc2)C1,5.92
CHEMBL832760,CHEMBL187469,Cc1cccc(C(=O)NCC(=O)NCC2CCN(Cc3ccc(Cl)cc3)CC2)c1,5.26
CHEMBL832760,CHEMBL187476,O=C(CCCC(=O)c1ccccc1)NC1CCN(Cc2ccc(Cl)cc2)C1,4.96
CHEMBL832760,CHEMBL185190,O=C(CCNC(=O)c1ccccc1)NCC1CCN(Cc2ccc(Cl)cc2)CC1,4.19
CHEMBL832760,CHEMBL364405,O=C(CCNC(=O)c1ccccc1)NC1CCCN(Cc2ccc(Cl)cc2)C1,4.13
CHEMBL832760,CHEMBL185283,O=C(CCNC(=O)c1ccccc1)NCC1CCCN1Cc1ccc(Cl)cc1,4.40
CHEMBL832760,CHEMBL186878,Cc1cccc(C(=O)NCC(=O)NCC2CCCN2Cc2ccc(Cl)cc2)c1,4.85
CHEMBL832760,CHEMBL435499,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NCC1CCN(Cc2ccc(Cl)cc2)CC1,6.16
CHEMBL832760,CHEMBL365854,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NCC1CCCN1Cc1ccc(Cl)cc1,5.64
CHEMBL832760,CHEMBL188170,O=C(CNC(=O)c1ccccc1)NC1CCN(Cc2ccc(Cl)cc2)C1,4.38
CHEMBL832760,CHEMBL186855,Cc1csc(C(=O)NNC(=O)CN2CCCN(Cc3ccc(Cl)cc3)CC2)c1,5.13
CHEMBL832760,CHEMBL363994,O=C(CCCC(=O)c1ccccc1)NC1CCCN(Cc2ccc(Cl)cc2)C1,4.06
CHEMBL832760,CHEMBL184220,O=C(CCCC(=O)c1ccccc1)NCC1CCN(Cc2ccc(Cl)cc2)CC1,4.30
CHEMBL832760,CHEMBL181432,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CCCN(Cc2ccc(Cl)cc2)C1,6.18
CHEMBL832760,CHEMBL362340,O=C(CCCC(=O)c1ccccc1)NCC1CCCN1Cc1ccc(Cl)cc1,4.72
CHEMBL832760,CHEMBL255408,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(Cc2ccc(Cl)cc2)C1,6.75
CHEMBL832760,CHEMBL362536,Cc1csc(C(=O)NNC(=O)CN2CCC(NCc3ccc(Cl)cc3)C2)c1,5.11
CHEMBL832760,CHEMBL446178,Cc1csc(C(=O)NNC(=O)CN2CCCC2CNCCC(c2ccccc2)c2ccccc2)c1,4.58
CHEMBL832760,CHEMBL187237,O=C(CCNC(=O)c1ccccc1)NC1CCN(Cc2ccc(Cl)cc2)C1,4.66
CHEMBL832760,CHEMBL184240,Cc1csc(C(=O)NNC(=O)CNC2CCN(CCC(c3ccccc3)c3ccccc3)C2)c1,4.48
CHEMBL832760,CHEMBL365681,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CCN(Cc2ccc(Cl)cc2)C1,6.43
CHEMBL832760,CHEMBL183681,O=C(CNC(=O)c1ccccc1)NCC1CCN(Cc2ccc(Cl)cc2)CC1,4.96
CHEMBL832760,CHEMBL362780,Cc1cccc(C(=O)NCC(=O)NC2CCCN(Cc3ccc(Cl)cc3)C2)c1,4.77
CHEMBL899888,CHEMBL392097,O=C(O)C(C1CCN(C(=O)/C=C/c2cc(F)c(F)c(F)c2)CC1)N1CCC(c2c[nH]c3ccc(O)cc23)CC1,7.82
CHEMBL899888,CHEMBL237538,O=C(O)C(C1CCN(C(=O)Nc2cc(Cl)cc(Cl)c2)CC1)N1CCC(c2c[nH]c3ccccc23)CC1,6.14
CHEMBL899888,CHEMBL392748,COc1cccc2c(C3CCN(C(C(=O)O)C4CCN(C(=O)/C=C/c5cc(F)c(F)c(F)c5)CC4)CC3)c[nH]c12,8.60
CHEMBL899888,CHEMBL236721,O=C(O)C(C1CCN(C(=O)/C=C/c2ccccc2)CC1)N1CCC(c2c[nH]c3ccccc23)CC1,7.10
CHEMBL899888,CHEMBL236510,Cc1ccc(/C=C/C(=O)N2CCC(C(C(=O)O)N3CCC(c4c[nH]c5ccccc45)CC3)CC2)cc1,6.94
CHEMBL899888,CHEMBL236930,O=C(O)C(C1CCN(C(=O)/C=C/c2ccc(Cl)c(Cl)c2)CC1)N1CCC(c2c[nH]c3ccccc23)CC1,8.40
CHEMBL899888,CHEMBL235657,NC(=O)C(C1CCN(C(=O)/C=C/c2cc(F)c(F)c(F)c2)CC1)N1CCC(c2c[nH]c3ccccc23)CC1,5.75
CHEMBL899888,CHEMBL394228,O=C(/C=C/c1cc(F)c(F)c(F)c1)N1CCC(CN2CCC(c3c[nH]c4ccccc34)CC2)CC1,6.33
CHEMBL899888,CHEMBL237754,O=C(O)C(C1CCN(C(=O)Nc2ccc(OC(F)(F)F)cc2)CC1)N1CCC(c2c[nH]c3ccccc23)CC1,8.00
CHEMBL899888,CHEMBL392120,Cc1[nH]c2ccccc2c1C1CCN(C(C(=O)O)C2CCN(C(=O)/C=C/c3cc(F)c(F)c(F)c3)CC2)CC1,8.40
CHEMBL899888,CHEMBL443058,O=C(O)C(C1CCN(C(=O)Nc2ccccc2)CC1)N1CCC(c2c[nH]c3ccccc23)CC1,5.96
CHEMBL899888,CHEMBL392366,COC(=O)C(C1CCN(C(=O)/C=C/c2cc(F)c(F)c(F)c2)CC1)N1CCC(c2c[nH]c3ccccc23)CC1,5.48
CHEMBL899888,CHEMBL394955,CS(=O)(=O)Nc1ccc2[nH]cc(C3CCN(C(C(=O)O)C4CCN(C(=O)/C=C/c5cc(F)c(F)c(F)c5)CC4)CC3)c2c1,8.20
CHEMBL899888,CHEMBL237966,O=C(O)C(C1CCN(C(=O)CCc2ccc(Cl)c(Cl)c2)CC1)N1CCC(c2c[nH]c3ccccc23)CC1,6.50
CHEMBL899888,CHEMBL428378,O=C(O)C(C1CCN(C(=O)/C=C/c2cc(F)cc(F)c2)CC1)N1CCC(c2c[nH]c3ccccc23)CC1,7.70
CHEMBL899888,CHEMBL237753,O=C(O)C(C1CCN(C(=O)Nc2ccc(C(F)(F)F)cc2)CC1)N1CCC(c2c[nH]c3ccccc23)CC1,6.92
