assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL4121349,CHEMBL4126366,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2c1CCCC2,8.85
CHEMBL4121349,CHEMBL4130294,CCS(=O)(=O)c1ccc(CNC(=O)c2nc(CC3CCCCC3)c(-c3ccc(S(=O)(=O)NC(C)(C)C)c4ccccc34)s2)cc1,8.74
CHEMBL4121349,CHEMBL4127984,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)NC3CCS(=O)(=O)CC3)nc2C(C)(C)C)c2ccccc12,8.15
CHEMBL4121349,CHEMBL4128076,C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2CC2CC2)c2ccccc12)C(F)(F)F,8.10
CHEMBL4121349,CHEMBL4127926,C[C@H](NC(=O)c1cc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)cc(C(C)(C)C)c1)C(F)(F)F,7.85
CHEMBL4121349,CHEMBL4128363,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)NC3CS(=O)(=O)C3)nc2CC2CCCCC2)c2ccccc12,8.85
CHEMBL4121349,CHEMBL4127127,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)C(N)=O)nc2CC2CCCCC2)c2ccccc12,9.43
CHEMBL4121349,CHEMBL4125723,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)NCCN3CCOCC3)nc2CC2CCCCC2)c2ccccc12,8.00
CHEMBL4121349,CHEMBL4125896,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(N)=O)nc2CC2CCCCC2)c2ccccc12,7.68
CHEMBL4121349,CHEMBL4128687,CC(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c(C(F)F)c1Cl,8.59
CHEMBL4121349,CHEMBL4126690,CC(C)(C)c1cc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)cc(C(O)(C(F)(F)F)C(F)(F)F)c1,8.03
CHEMBL4121349,CHEMBL4128427,C[C@H](NS(=O)(=O)c1cc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)cc(C(C)(C)C)c1)C(F)(F)F,8.20
CHEMBL4121349,CHEMBL4128575,CCC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,9.15
CHEMBL4121349,CHEMBL4127892,C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C2CCCCC2)c(Cl)c1Cl)C(F)(F)F,8.00
CHEMBL4121349,CHEMBL4128926,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,9.03
CHEMBL4121349,CHEMBL4129962,CC(C)(C)c1cc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)cc(C2(C)CC2)c1,7.28
CHEMBL4121349,CHEMBL4125869,C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2-c2cccc(F)c2)c(Cl)c1Cl)C(F)(F)F,7.77
CHEMBL4121349,CHEMBL4130056,Cc1c(S(=O)(=O)NC(C)(C)C)ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c1OC(F)F,8.49
CHEMBL4121349,CHEMBL4129009,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N3CCC(C)(C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,7.32
CHEMBL4121349,CHEMBL4127932,C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)N3CC4(C3)CS(=O)(=O)C4)nc2CC2CCC2)c(Cl)c1Cl)C(F)(F)F,8.89
CHEMBL4121349,CHEMBL4127765,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)NC34CC(C(=O)O)(C3)C4)nc2CC2CCCCC2)c2ccccc12,8.05
CHEMBL4121349,CHEMBL4129163,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N3CC(C(C)(C)C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,8.80
CHEMBL4121349,CHEMBL4127282,C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12)C(F)(F)F,8.74
CHEMBL4121349,CHEMBL4128665,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c(C(F)(F)F)c1,7.77
CHEMBL4121349,CHEMBL3314001,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N3CC4(CCS(=O)(=O)CC4)C3)nc2CC2CCCCC2)c2ccccc12,8.06
CHEMBL4121349,CHEMBL4126991,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC3CS(=O)(=O)C3)nc2CC2CCCCC2)c2ccccc12,8.44
CHEMBL4121349,CHEMBL4129425,C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2COC(C)(C)C)c(Cl)c1Cl)C(F)(F)F,7.37
CHEMBL4121349,CHEMBL4129421,C[C@H](NC(=O)c1cc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)cc(C2(C#N)CC2)c1)C(F)(F)F,6.68
CHEMBL4121349,CHEMBL4129494,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N3CC4(C3)CS(=O)(=O)C4)nc2CC2CCCCC2)c(Cl)c1Cl,8.72
CHEMBL4121349,CHEMBL4127698,CC(C)(O)CNC(=O)c1nc(CC2CCCCC2)c(-c2ccc(S(=O)(=O)NC(C)(C)C)c(Cl)c2C(F)F)s1,8.59
CHEMBL4121349,CHEMBL4126040,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c(Cl)c1,7.80
CHEMBL4121349,CHEMBL4126216,CC(C)(C)NS(=O)(=O)c1ncc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,7.92
CHEMBL4121349,CHEMBL4126196,CC(C)(O)CNC(=O)c1nc(CC2CCCCC2)c(-c2cnc(S(=O)(=O)NC(C)(C)C)c3ccccc23)s1,8.00
CHEMBL4121349,CHEMBL4126534,CC(C)(C)NC(=O)c1cc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)cc(C2(C)CC2)c1,7.48
CHEMBL4121349,CHEMBL4125757,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)NC3CCOCC3)nc2CC2CCCCC2)c2ccccc12,9.16
CHEMBL4121349,CHEMBL4130137,C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2CC2CC(F)(F)C2)c2ccccc12)C(F)(F)F,8.27
CHEMBL4121349,CHEMBL4129790,CC[C@H](NC(=O)c1cc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)cc(C2(C)CC2)c1)C(F)(F)F,8.33
CHEMBL4121349,CHEMBL3314002,CCC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c(Cl)c1C,8.96
CHEMBL4121349,CHEMBL4128262,CC(C)(O)CNC(=O)c1nc(CC2CCCCC2)c(-c2ccc(S(=O)(=O)NC3(C#N)CC3)c3ccccc23)s1,8.36
CHEMBL4121349,CHEMBL4129034,C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NC3CCS(=O)(=O)CC3)nc2CC2CC2)c2ccccc12)C(F)(F)F,8.21
CHEMBL4121349,CHEMBL4127587,CC(C)(CCO)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,7.70
CHEMBL4121349,CHEMBL4129599,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N3CC4(C3)CS(=O)(=O)C4)nc2CC2CCCCC2)c2ccccc12,8.44
CHEMBL4121349,CHEMBL4127189,CC(C)(CCF)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,8.85
