assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL829535,CHEMBL364912,COc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,5.89
CHEMBL829535,CHEMBL364912,COc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,5.89
CHEMBL829535,CHEMBL197243,COc1cccc(CN2CCCCCCC2)c1OCc1csc(-c2ccccc2)n1,5.40
CHEMBL829535,CHEMBL196392,COc1cccc(C(=O)N2CCCC2)c1OCc1nc(-c2ccc(Cl)cc2)no1,6.07
CHEMBL829535,CHEMBL194491,COc1cccc(C(=O)N2CCCC2)c1OCc1ccc(C(C)(C)C)cc1,4.05
CHEMBL829535,CHEMBL195496,COc1cccc(C(=O)N2CCCC2)c1OC(C)c1csc(-c2ccc(Cl)cc2)n1,5.66
CHEMBL829535,CHEMBL196948,COc1cccc(C(=O)N2CCCCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,4.71
CHEMBL829535,CHEMBL196345,COc1cccc(C(=O)N2CCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,5.43
CHEMBL829535,CHEMBL370432,O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCCCCC1,4.54
CHEMBL829535,CHEMBL195180,Clc1ccc(-c2nc(COc3ccccc3CN3CCCCCCC3)cs2)cc1,5.54
CHEMBL829535,CHEMBL196703,Cc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,6.26
CHEMBL829535,CHEMBL197304,COc1cccc(CN2CCCCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,5.42
CHEMBL829535,CHEMBL193449,COc1cccc(C(=O)N2CCCC2)c1OCCCc1ccccc1,4.68
CHEMBL829535,CHEMBL197052,COc1cccc(C(=O)N2CCCC2)c1OCc1ccc(-c2ccccc2)cc1,5.40
CHEMBL829535,CHEMBL372292,O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCCC1,5.13
CHEMBL829535,CHEMBL372614,CC(C)Oc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,5.12
CHEMBL829535,CHEMBL371052,CCOc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,5.18
CHEMBL829535,CHEMBL372177,CC(C)(C)Oc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,4.66
CHEMBL829535,CHEMBL426096,O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCCCC1,4.40
CHEMBL829535,CHEMBL193605,COc1cccc(C(=O)N2CCCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,5.19
CHEMBL829535,CHEMBL363582,O=C(c1cccc(Cl)c1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCC1,6.14
CHEMBL829535,CHEMBL195235,O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCC1,6.00
CHEMBL829535,CHEMBL196036,COc1cccc(C(=O)N2CCCC2)c1OCc1ccc(-c2cccs2)s1,6.26
CHEMBL927254,CHEMBL253659,O=C(N[C@H](Cc1ccccc1C(F)(F)F)C(=O)NCc1nc2cccnc2n1Cc1ccccc1)c1ccccc1OC(F)(F)F,6.89
CHEMBL927254,CHEMBL558,Cc1cccc(C)c1OCC(C)N,4.96
CHEMBL927254,CHEMBL400845,CC(C)(C)OC(=O)N[C@H](Cc1c(F)cccc1Cl)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,6.83
CHEMBL927254,CHEMBL252838,O=C(NCc1nc2cccnc2n1C1(c2ccccc2)CC1)[C@@H](Cc1ccccc1Cl)NC(=O)C1(C(F)(F)F)CC1,6.48
CHEMBL927254,CHEMBL399352,O=C(N[C@H](Cc1ccccc1C(F)(F)F)C(=O)NCc1nc2cccnc2n1Cc1ccccc1)c1ccccc1,6.26
CHEMBL927254,CHEMBL404621,CC(C)(C)OC(=O)N[C@H](Cc1ccccc1Cl)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,6.88
CHEMBL927254,CHEMBL404622,CC(C)(C)OC(=O)N[C@H](Cc1cc(F)ccc1F)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,6.83
CHEMBL927254,CHEMBL251840,C[C@@H](c1ccccc1)n1c(CNC(=O)[C@@H](Cc2ccccc2C(F)(F)F)NC(=O)OC(C)(C)C)nc2cccnc21,6.59
CHEMBL927254,CHEMBL254497,CC(C)(C)OC(=O)N[C@H](Cc1ccccc1C(F)(F)F)C(=O)NCc1nc2cccnc2n1Cc1ccccc1,7.10
CHEMBL927254,CHEMBL252836,CC(C)(C)OC(=O)N[C@H](Cc1c(F)ccc(F)c1F)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,7.20
CHEMBL927254,CHEMBL252437,CC(C)(C)OC(=O)N[C@H](Cc1ccccc1F)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,6.80
CHEMBL927254,CHEMBL400642,CC(C)(C)OC(=O)N[C@H](Cc1c(F)cccc1F)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,6.77
CHEMBL927254,CHEMBL404623,CC(C)(C)OC(=O)N[C@H](Cc1ccc(F)cc1C(F)(F)F)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,6.13
CHEMBL927254,CHEMBL404229,O=C(NCc1nc2cccnc2n1C1(c2ccccc2)CC1)[C@@H](Cc1c(F)cccc1F)NC(=O)C1(C(F)(F)F)CC1,6.27
CHEMBL927254,CHEMBL399568,CC(C)(C)OC(=O)N[C@H](Cc1ccccc1C(F)(F)F)C(=O)NCc1nc2cccnc2n1CC1CC1,6.61
CHEMBL927254,CHEMBL252435,CC(C)(C)OC(=O)N[C@H](Cc1ccccc1C(F)(F)F)C(=O)NCc1nc2cccnc2n1CC(F)(F)F,7.09
