assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL763200,CHEMBL56393,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1,6.43
CHEMBL763200,CHEMBL53898,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,6.16
CHEMBL763200,CHEMBL55748,N#CC(C#N)=C1C(=O)Nc2ccc(O)cc21,4.90
CHEMBL763200,CHEMBL56543,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,5.70
CHEMBL763200,CHEMBL59145,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1Cl,5.81
CHEMBL763200,CHEMBL56731,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1,6.16
CHEMBL763200,CHEMBL57300,N#CC(C#N)=C1CCc2c1ccc(O)c2O,5.16
CHEMBL763200,CHEMBL56201,CN1C(=O)C(=C(C#N)C#N)c2cc(O)ccc21,4.58
CHEMBL763200,CHEMBL57251,COc1ccc(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(OC)c1,5.77
CHEMBL763200,CHEMBL440298,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,5.96
CHEMBL763200,CHEMBL55204,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1,6.25
CHEMBL763200,CHEMBL291313,N#CC(C#N)=C1C(=O)Nc2ccc([N+](=O)[O-])cc21,4.40
CHEMBL763200,CHEMBL55979,CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,6.07
CHEMBL763200,CHEMBL55979,CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,6.40
CHEMBL763200,CHEMBL296407,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,5.00
CHEMBL763200,CHEMBL56132,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1,5.89
CHEMBL763200,CHEMBL57462,N#CC(C#N)=C1C(=O)Nc2cc(O)c(O)cc21,5.60
CHEMBL763200,CHEMBL55360,Cc1cccc(C)c1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.29
CHEMBL763200,CHEMBL293584,N#CC(C#N)=C1CCc2cc(O)c(O)cc21,6.30
CHEMBL763200,CHEMBL55993,Cc1cc(C)c(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(C)c1,4.97
CHEMBL763200,CHEMBL56455,COc1ccc(CCNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1OC,5.77
CHEMBL763200,CHEMBL417941,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCCC1,5.80
CHEMBL763200,CHEMBL56319,CCOC(=O)C(Cc1ccccc1)NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.82
CHEMBL763200,CHEMBL291986,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(c2ccccc2)CC1,5.37
CHEMBL763200,CHEMBL56879,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,5.64
CHEMBL763200,CHEMBL54471,Cc1ccc(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1,6.06
CHEMBL763200,CHEMBL56219,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,5.96
CHEMBL763200,CHEMBL55994,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1cccs1,5.51
CHEMBL763200,CHEMBL293749,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCc1ccccc1,6.03
CHEMBL763200,CHEMBL56542,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,5.68
CHEMBL763200,CHEMBL56964,COc1cc2c(cc1O)NC(=O)C2=C(C#N)C#N,4.22
CHEMBL867748,CHEMBL206320,Fc1ccc2c(c1)CNc1c(Nc3cccc(-c4ccccc4)c3)ncnc1O2,5.70
CHEMBL867748,CHEMBL381541,C=CC(=O)Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,5.24
CHEMBL867748,CHEMBL206197,Nc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,5.43
CHEMBL867748,CHEMBL425402,Fc1ccc(Nc2ncnc3c2NCc2ccccc2O3)cc1Cl,5.96
CHEMBL867748,CHEMBL378145,Clc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,5.47
CHEMBL867748,CHEMBL203132,Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,5.77
CHEMBL867748,CHEMBL203529,Fc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,5.16
CHEMBL867748,CHEMBL382862,Brc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,5.00
CHEMBL867748,CHEMBL206347,COc1ccc2c(c1)Oc1ncnc(Nc3ccc(F)c(Cl)c3)c1NC2,6.00
CHEMBL867748,CHEMBL204164,C=CC(=O)Nc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,5.31
CHEMBL867748,CHEMBL383121,COc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,5.12
CHEMBL867748,CHEMBL381306,Brc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,5.22
CHEMBL867748,CHEMBL383614,Brc1cccc(Nc2ncnc3c2NCc2cc(Br)ccc2O3)c1,6.00
CHEMBL867748,CHEMBL204715,COc1ccc2c(c1)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,5.52
CHEMBL867748,CHEMBL205676,Fc1ccc(Nc2ncnc3c2NCc2cc(Cl)ccc2O3)cc1Cl,6.00
CHEMBL867748,CHEMBL204223,COc1cc(OC)c2c(c1)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,5.20
CHEMBL867748,CHEMBL205454,COc1ccc2c(c1)CNc1c(Nc3ccc(Cl)cc3)ncnc1O2,5.24
CHEMBL867748,CHEMBL379041,Fc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,5.05
CHEMBL867748,CHEMBL203219,Brc1cccc(Nc2ncnc3c2NCc2ccccc2O3)c1,5.47
CHEMBL867748,CHEMBL206280,Fc1ccc(Nc2ncnc3c2NCc2cc(Br)ccc2O3)cc1Cl,5.70
