assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL1020016,CHEMBL469667,CN1CCN(CC(c2cccc(OC(F)(F)F)c2)C2(O)CCCCC2)CC1.Cl.Cl,6.83
CHEMBL1020016,CHEMBL461706,Cl.Cl.OC1([C@@H](CN2CCNCC2)c2cccc(Cl)c2)CCCCC1,6.27
CHEMBL1020016,CHEMBL99653,CN(C)CC(c1cccc(C(F)(F)F)c1)C1(O)CCCCC1,7.50
CHEMBL1020016,CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,8.47
CHEMBL1020016,CHEMBL513204,CN1CCN(CC(c2cccc(F)c2)C2(O)CCCCC2)CC1.Cl.Cl,6.62
CHEMBL1020016,CHEMBL511347,CN1CCN(CC(c2cccc(Cl)c2)C2(O)CCCCC2)CC1.Cl.Cl,7.24
CHEMBL1020016,CHEMBL459852,CN1CCN(C[C@@H](c2cccc(Cl)c2)C2(O)CCCCC2)CC1.Cl.Cl,6.24
CHEMBL1020016,CHEMBL448953,CN(C)C[C@H](c1cccc(Cl)c1)C1(O)CCCCC1,6.52
CHEMBL1020016,CHEMBL445800,Cl.Cl.OC1(C(CN2CCNCC2)c2ccc(F)cc2)CCCCC1,5.82
CHEMBL1020016,CHEMBL461707,Cl.Cl.OC1([C@H](CN2CCNCC2)c2cccc(Cl)c2)CCCCC1,7.60
CHEMBL1020016,CHEMBL469460,COc1cccc(C(CN2CCNCC2)C2(O)CCCCC2)c1.Cl.Cl,6.06
CHEMBL1020016,CHEMBL316862,CN(C)CC(c1ccccc1Cl)C1(O)CCCCC1,6.69
CHEMBL1020016,CHEMBL470079,Cl.Cl.OC1(C(CN2CCNCC2)c2cccc(F)c2)CCCCC1,6.17
CHEMBL1020016,CHEMBL101055,COc1cccc(C(CN(C)C)C2(O)CCCCC2)c1,6.68
CHEMBL1020016,CHEMBL420644,CN(C)CC(c1ccc(Cl)cc1)C1(O)CCCCC1,6.92
CHEMBL1020016,CHEMBL461705,Cl.Cl.OC1(C(CN2CCNCC2)c2cccc(Cl)c2)CCCCC1,7.42
CHEMBL1020016,CHEMBL101899,CN(C)CC(c1cccc(Cl)c1)C1(O)CCCCC1,6.92
CHEMBL1020016,CHEMBL511525,CN1CCN(C[C@H](c2cccc(Cl)c2)C2(O)CCCCC2)CC1.Cl.Cl,7.54
CHEMBL1020016,CHEMBL469459,COc1cccc(C(CN2CCN(C)CC2)C2(O)CCCCC2)c1.Cl.Cl,6.22
CHEMBL1020016,CHEMBL470082,Cl.Cl.OC1(C(CN2CCNCC2)c2cccc(C(F)(F)F)c2)CCCCC1,7.03
CHEMBL1020016,CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,6.27
CHEMBL1020016,CHEMBL470481,Cl.Cl.OC1([C@@H](CN2CCNCC2)c2cccc(OC(F)(F)F)c2)CCCCC1,5.89
CHEMBL1020016,CHEMBL469668,CN1CCN(C[C@H](c2cccc(OC(F)(F)F)c2)C2(O)CCCCC2)CC1.Cl.Cl,7.09
CHEMBL1020016,CHEMBL470482,Cl.Cl.OC1([C@H](CN2CCNCC2)c2cccc(OC(F)(F)F)c2)CCCCC1,6.85
CHEMBL1020016,CHEMBL469476,Cl.Cl.OC1(C(CN2CCNCC2)c2cccc(OC(F)(F)F)c2)CCCCC1,6.55
CHEMBL1020016,CHEMBL461095,CN(C)C[C@@H](c1cccc(Cl)c1)C1(O)CCCCC1,7.34
CHEMBL1020016,CHEMBL511959,CN1CCN(C[C@@H](c2cccc(OC(F)(F)F)c2)C2(O)CCCCC2)CC1.Cl.Cl,5.46
CHEMBL1020016,CHEMBL518195,CN1CCN(CC(c2ccc(OC(F)(F)F)cc2)C2(O)CCCCC2)CC1.Cl.Cl,6.24
CHEMBL1020016,CHEMBL470078,CN1CCN(CC(c2ccc(F)cc2)C2(O)CCCCC2)CC1.Cl.Cl,5.84
CHEMBL1020016,CHEMBL469475,CN1CCN(CC(c2cccc(C(F)(F)F)c2)C2(O)CCCCC2)CC1.Cl.Cl,7.04
CHEMBL966882,CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,6.25
CHEMBL966882,CHEMBL467512,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1cccc(OC)c1,6.40
CHEMBL966882,CHEMBL467323,CNC[C@@H](O)[C@H](c1cccc(F)c1)N(C)c1ccccc1,7.92
CHEMBL966882,CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,8.40
CHEMBL966882,CHEMBL510855,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1ccc(C)cc1,7.54
CHEMBL966882,CHEMBL504971,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1ccccc1,7.52
CHEMBL966882,CHEMBL469151,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1cccc(C)c1,7.21
CHEMBL966882,CHEMBL467123,CNC[C@@H](O)[C@H](c1ccc(OC)cc1)N(C)c1ccccc1,7.47
CHEMBL966882,CHEMBL512435,CNC[C@@H](O)[C@H](c1cccc(Cl)c1)N(C)c1ccccc1,7.14
CHEMBL966882,CHEMBL448897,CN(c1ccccc1)[C@@H](c1cccc(F)c1)[C@H](O)CN,6.26
CHEMBL966882,CHEMBL467513,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1ccc(OC)cc1,7.00
CHEMBL966882,CHEMBL466501,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1ccc(Cl)cc1,7.64
CHEMBL966882,CHEMBL454798,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1ccccc1Cl,6.62
CHEMBL966882,CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,8.47
CHEMBL966882,CHEMBL509228,CNC[C@@H](O)[C@@H](c1ccccc1)N(C)c1ccccc1,5.96
CHEMBL966882,CHEMBL467324,CNC[C@@H](O)[C@H](c1ccc(Cl)cc1)N(C)c1ccccc1,6.96
