assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value,standardized_smiles
CHEMBL829336,CHEMBL425380,N[C@@H](CC(=O)N1CCc2nc(C3CC3)oc2C1)Cc1cc(F)ccc1F,6.54,N[C@@H](CC(=O)N1CCc2nc(C3CC3)oc2C1)Cc1cc(F)ccc1F
CHEMBL829336,CHEMBL196938,Cn1nc(C(F)(F)F)c2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,7.14,Cn1nc(C(F)(F)F)c2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2
CHEMBL829336,CHEMBL366166,Cn1nc2c(c1C(F)(F)C(F)(F)F)CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,6.52,Cn1nc2c(c1C(F)(F)C(F)(F)F)CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2
CHEMBL829336,CHEMBL191805,Cn1nc2c(c1C(F)(F)F)CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2,6.82,Cn1nc2c(c1C(F)(F)F)CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2
CHEMBL829336,CHEMBL195984,N[C@@H](CC(=O)N1CCc2c(noc2C(F)(F)F)C1)Cc1cc(F)ccc1F,7.07,N[C@@H](CC(=O)N1CCc2c(noc2C(F)(F)F)C1)Cc1cc(F)ccc1F
CHEMBL829336,CHEMBL197082,N[C@@H](CC(=O)N1CCc2oc(C3CC3)nc2C1)Cc1cc(F)ccc1F,6.75,N[C@@H](CC(=O)N1CCc2oc(C3CC3)nc2C1)Cc1cc(F)ccc1F
CHEMBL829336,CHEMBL425905,N[C@@H](CC(=O)N1CCc2c(C3CC3)n[nH]c2C1)Cc1cc(F)ccc1F,6.8,N[C@@H](CC(=O)N1CCc2c(C3CC3)n[nH]c2C1)Cc1cc(F)ccc1F
CHEMBL829336,CHEMBL371521,Cn1nc2c(c1C(F)(F)F)CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2,6.89,Cn1nc2c(c1C(F)(F)F)CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2
CHEMBL829336,CHEMBL197413,N[C@@H](CC(=O)N1CCc2n[nH]c(C(F)(F)F)c2C1)Cc1cc(F)ccc1F,6.96,N[C@@H](CC(=O)N1CCc2[nH]nc(C(F)(F)F)c2C1)Cc1cc(F)ccc1F
CHEMBL829336,CHEMBL195030,N[C@@H](CC(=O)N1CCc2sc(-c3ccc(F)cc3)nc2C1)Cc1cc(F)ccc1F,7.58,N[C@@H](CC(=O)N1CCc2sc(-c3ccc(F)cc3)nc2C1)Cc1cc(F)ccc1F
