assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value,standardized_smiles
CHEMBL763200,CHEMBL56393,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1,6.43,N#CC(=Cc1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1
CHEMBL763200,CHEMBL53898,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,6.16,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1
CHEMBL763200,CHEMBL55748,N#CC(C#N)=C1C(=O)Nc2ccc(O)cc21,4.9,N#CC(C#N)C1=c2cc(O)ccc2=NC1=O
CHEMBL763200,CHEMBL56543,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,5.7,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCc1ccccc1
CHEMBL763200,CHEMBL59145,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1Cl,5.81,N#CC(=Cc1ccc(O)c(O)c1)C(=O)c1ccccc1Cl
CHEMBL763200,CHEMBL56731,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1,6.16,N#CC(=Cc1ccc(O)c(O)c1)C(=O)Nc1ccccc1
CHEMBL763200,CHEMBL57300,N#CC(C#N)=C1CCc2c1ccc(O)c2O,5.16,N#CC(C#N)=C1CCc2c1ccc(O)c2O
CHEMBL763200,CHEMBL56201,CN1C(=O)C(=C(C#N)C#N)c2cc(O)ccc21,4.58,CN1C(=O)C(=C(C#N)C#N)c2cc(O)ccc21
CHEMBL763200,CHEMBL57251,COc1ccc(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(OC)c1,5.77,COc1ccc(NC(=O)C(C#N)=Cc2ccc(O)c(O)c2)c(OC)c1
CHEMBL763200,CHEMBL440298,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,5.96,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1
CHEMBL763200,CHEMBL55204,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1,6.25,N#CC(=Cc1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1
CHEMBL763200,CHEMBL291313,N#CC(C#N)=C1C(=O)Nc2ccc([N+](=O)[O-])cc21,4.4,N#CC(C#N)C1=c2cc([N+](=O)[O-])ccc2=NC1=O
CHEMBL763200,CHEMBL55979,CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,6.07,CC(NC(=O)C(C#N)=Cc1ccc(O)c(O)c1)c1ccccc1
CHEMBL763200,CHEMBL296407,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,5.0,N#CC(=Cc1ccc(O)c(O)c1)C(N)=O
CHEMBL763200,CHEMBL56132,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1,5.89,N#CC(=Cc1ccc(O)c(O)c1)C(=O)c1ccccc1
CHEMBL763200,CHEMBL57462,N#CC(C#N)=C1C(=O)Nc2cc(O)c(O)cc21,5.6,N#CC(C#N)C1=c2cc(O)c(O)cc2=NC1=O
CHEMBL763200,CHEMBL55360,Cc1cccc(C)c1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.29,Cc1cccc(C)c1NC(=O)C(C#N)=Cc1ccc(O)c(O)c1
CHEMBL763200,CHEMBL293584,N#CC(C#N)=C1CCc2cc(O)c(O)cc21,6.3,N#CC(C#N)=C1CCc2cc(O)c(O)cc21
CHEMBL763200,CHEMBL55993,Cc1cc(C)c(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(C)c1,4.97,Cc1cc(C)c(C(=O)C(C#N)=Cc2ccc(O)c(O)c2)c(C)c1
CHEMBL763200,CHEMBL56455,COc1ccc(CCNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1OC,5.77,COc1ccc(CCNC(=O)C(C#N)=Cc2ccc(O)c(O)c2)cc1OC
CHEMBL763200,CHEMBL417941,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCCC1,5.8,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NC1CCCCC1
CHEMBL763200,CHEMBL56319,CCOC(=O)C(Cc1ccccc1)NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.82,CCOC(=O)C(Cc1ccccc1)=NC(=O)C(C#N)Cc1ccc(O)c(O)c1
CHEMBL763200,CHEMBL291986,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(c2ccccc2)CC1,5.37,N#CC(=Cc1ccc(O)c(O)c1)C(=O)N1CCN(c2ccccc2)CC1
CHEMBL763200,CHEMBL56879,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,5.64,N#CC(=Cc1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1
CHEMBL763200,CHEMBL54471,Cc1ccc(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1,6.06,Cc1ccc(C(=O)C(C#N)=Cc2ccc(O)c(O)c2)cc1
CHEMBL763200,CHEMBL56219,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,5.96,N#CC(=Cc1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl
CHEMBL763200,CHEMBL55994,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1cccs1,5.51,N#CC(=Cc1ccc(O)c(O)c1)C(=O)c1cccs1
CHEMBL763200,CHEMBL293749,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCc1ccccc1,6.03,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCCc1ccccc1
CHEMBL763200,CHEMBL56542,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,5.68,N#CC(=Cc1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21
CHEMBL763200,CHEMBL56964,COc1cc2c(cc1O)NC(=O)C2=C(C#N)C#N,4.22,COc1cc2c(cc1O)=NC(=O)C=2C(C#N)C#N
CHEMBL867748,CHEMBL206320,Fc1ccc2c(c1)CNc1c(Nc3cccc(-c4ccccc4)c3)ncnc1O2,5.7,Fc1ccc2c(c1)CNc1c([nH]cnc1=Nc1cccc(-c3ccccc3)c1)O2
CHEMBL867748,CHEMBL381541,C=CC(=O)Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,5.24,C=CC(=O)Nc1ccc2c(c1)CNc1c([nH]cnc1=Nc1cccc(Br)c1)O2
CHEMBL867748,CHEMBL206197,Nc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,5.43,Nc1ccc2c(c1)CNc1c([nH]cnc1=Nc1ccc(F)c(Cl)c1)O2
