assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value,standardized_smiles
CHEMBL832934,CHEMBL441472,CC(C)(C)c1ccc(NC(=O)N2CCN(c3ncccc3Cl)CC2)cc1,7.47,CC(C)(C)c1ccc(NC(=O)N2CCN(c3ncccc3Cl)CC2)cc1
CHEMBL832934,CHEMBL363749,Cc1ccnnc1N1CCN(C(=O)Nc2ccc(C(F)(F)F)cc2)[C@H](C)C1,7.24,Cc1ccnnc1N1CCN(C(=O)Nc2ccc(C(F)(F)F)cc2)[C@H](C)C1
CHEMBL832934,CHEMBL187483,Cc1cc(Cl)nnc1N1CCN(C(=O)Nc2nc3ccc(F)cc3s2)CC1,5.66,Cc1cc(Cl)nnc1N1CCN(C(=O)N=c2[nH]c3ccc(F)cc3s2)CC1
CHEMBL832934,CHEMBL186458,CC(C)c1ccc(NC(=O)N2CCN(c3cccnn3)CC2)cc1,5.24,CC(C)c1ccc(NC(=O)N2CCN(c3cccnn3)CC2)cc1
CHEMBL832934,CHEMBL425357,Cc1cc(N2CCN(C(=O)Nc3ccc(C(C)(C)C)cc3)[C@H](C)C2)nnc1Cl,5.09,Cc1cc(N2CCN(C(=O)Nc3ccc(C(C)(C)C)cc3)[C@H](C)C2)nnc1Cl
CHEMBL832934,CHEMBL362548,Cc1ccnnc1N1CCN(C(=O)Nc2ccc(C(C)(C)C)cc2)[C@H](C)C1,8.07,Cc1ccnnc1N1CCN(C(=O)Nc2ccc(C(C)(C)C)cc2)[C@H](C)C1
CHEMBL832934,CHEMBL362328,Cc1ccnnc1N1CCN(C(=O)Nc2ccc(C(F)(F)F)cc2)CC1,5.67,Cc1ccnnc1N1CCN(C(=O)Nc2ccc(C(F)(F)F)cc2)CC1
CHEMBL832934,CHEMBL434904,Cc1ccnnc1N1CCN(C(=O)Nc2nc3ccc(F)cc3s2)CC1,5.21,Cc1ccnnc1N1CCN(C(=O)N=c2[nH]c3ccc(F)cc3s2)CC1
CHEMBL832934,CHEMBL187324,Cc1cnnc(N2CCN(C(=O)Nc3ccc(C(F)(F)F)cc3)CC2)c1,5.31,Cc1cnnc(N2CCN(C(=O)Nc3ccc(C(F)(F)F)cc3)CC2)c1
CHEMBL832934,CHEMBL187323,Cc1cc(Cl)nnc1N1CCN(C(=O)Nc2ccc(C(F)(F)F)cc2)CC1,5.55,Cc1cc(Cl)nnc1N1CCN(C(=O)Nc2ccc(C(F)(F)F)cc2)CC1
CHEMBL832934,CHEMBL185186,CC(C)(C)c1ccc(NC(=O)N2CCN(c3ccc(Cl)nn3)CC2)cc1,5.42,CC(C)(C)c1ccc(NC(=O)N2CCN(c3ccc(Cl)nn3)CC2)cc1
CHEMBL832934,CHEMBL426258,Cc1cc(Cl)nnc1N1CCN(C(=O)Nc2ccc(C(C)(C)C)cc2)CC1,7.14,Cc1cc(Cl)nnc1N1CCN(C(=O)Nc2ccc(C(C)(C)C)cc2)CC1
CHEMBL832934,CHEMBL187331,Cc1ccnnc1N1CCN(C(=O)Nc2ccc(-c3ccccc3)cc2)CC1,6.55,Cc1ccnnc1N1CCN(C(=O)Nc2ccc(-c3ccccc3)cc2)CC1
CHEMBL832934,CHEMBL185685,Cc1cc(Cl)nnc1N1CCN(C(=O)Nc2ccc(C(C)(C)C)cc2)[C@H](C)C1,8.0,Cc1cc(Cl)nnc1N1CCN(C(=O)Nc2ccc(C(C)(C)C)cc2)[C@H](C)C1
CHEMBL832934,CHEMBL186939,Cc1cnnc(N2CCN(C(=O)Nc3ccc(C(C)(C)C)cc3)CC2)c1,6.05,Cc1cnnc(N2CCN(C(=O)Nc3ccc(C(C)(C)C)cc3)CC2)c1
CHEMBL832934,CHEMBL187475,Cc1cnnc(N2CCN(C(=O)Nc3ccc(C(C)C)cc3)CC2)c1,5.3,Cc1cnnc(N2CCN(C(=O)Nc3ccc(C(C)C)cc3)CC2)c1
CHEMBL832934,CHEMBL186811,CC(C)(C)c1ccc(NC(=O)N2CCN(c3cccnn3)CC2)cc1,6.47,CC(C)(C)c1ccc(NC(=O)N2CCN(c3cccnn3)CC2)cc1
CHEMBL832934,CHEMBL187248,Cc1ccnnc1N1CCN(C(=O)Nc2ccc(C(C)(C)C)cc2)CC1,7.33,Cc1ccnnc1N1CCN(C(=O)Nc2ccc(C(C)(C)C)cc2)CC1
CHEMBL832934,CHEMBL433587,Cc1cnnc(N2CCN(C(=O)Nc3ccc(C(C)(C)C)cc3)[C@H](C)C2)c1,5.07,Cc1cnnc(N2CCN(C(=O)Nc3ccc(C(C)(C)C)cc3)[C@H](C)C2)c1
CHEMBL832934,CHEMBL426435,Cc1cc(N2CCN(C(=O)Nc3nc4ccc(F)cc4s3)[C@H](C)C2)nnc1Cl,5.79,Cc1cc(N2CCN(C(=O)N=c3[nH]c4ccc(F)cc4s3)[C@H](C)C2)nnc1Cl
CHEMBL832934,CHEMBL186411,Cc1cc(Cl)nnc1N1CCN(C(=O)Nc2nc3ccc(F)cc3s2)[C@H](C)C1,6.99,Cc1cc(Cl)nnc1N1CCN(C(=O)N=c2[nH]c3ccc(F)cc3s2)[C@H](C)C1
CHEMBL832934,CHEMBL186171,Cc1ccnnc1N1CCN(C(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,5.86,Cc1ccnnc1N1CCN(C(=O)Nc2ccc(OC(F)(F)F)cc2)CC1
CHEMBL832934,CHEMBL362154,Cc1ccnnc1N1CCN(C(=O)Nc2ccc(C(C)C)cc2)CC1,6.75,Cc1ccnnc1N1CCN(C(=O)Nc2ccc(C(C)C)cc2)CC1
