assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value,standardized_smiles
CHEMBL1936085,CHEMBL1934345,COc1cccnc1-c1ccc2cnc(Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)nn12,7.8,COc1cccnc1-c1ccc2cnc(=Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)[nH]n12
CHEMBL1936085,CHEMBL1822511,COc1cc(Nc2ncc3ccc(-c4ccccc4)n3n2)cc(OC)c1OC,9.7,COc1cc(N=c2ncc3ccc(-c4ccccc4)n3[nH]2)cc(OC)c1OC
CHEMBL1936085,CHEMBL1934341,NC(=O)CN1CCC(c2ccc(Nc3ncc4ccc(-c5cccc(CO)c5)n4n3)cc2)CC1,9.57,NC(=O)CN1CCC(c2ccc(N=c3ncc4ccc(-c5cccc(CO)c5)n4[nH]3)cc2)CC1
CHEMBL1936085,CHEMBL1934335,COc1ccccc1-c1ccc2cnc(Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)nn12,9.22,COc1ccccc1-c1ccc2cnc(=Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)[nH]n12
CHEMBL1936085,CHEMBL1934348,NC(=O)CN1CCC(c2ccc(Nc3ncc4ccc(-c5cccc6c5OC(F)(F)O6)n4n3)cc2)CC1,7.89,NC(=O)CN1CCC(c2ccc(N=c3ncc4ccc(-c5cccc6c5OC(F)(F)O6)n4[nH]3)cc2)CC1
CHEMBL1936085,CHEMBL1934353,CN(c1ccccc1-c1cc(Cl)c2cnc(Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)nn12)S(C)(=O)=O,8.6,CN(c1ccccc1-c1cc(Cl)c2cnc(=Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)[nH]n12)S(C)(=O)=O
CHEMBL1936085,CHEMBL1934337,CC(C)(C)NS(=O)(=O)c1cccc(-c2ccc3cnc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)c1,9.19,CC(C)(C)NS(=O)(=O)c1cccc(-c2ccc3cnc(=Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)[nH]n23)c1
CHEMBL1936085,CHEMBL1934347,NC(=O)CN1CCC(c2ccc(Nc3ncc4ccc(-c5cnccn5)n4n3)cc2)CC1,8.05,NC(=O)CN1CCC(c2ccc(N=c3ncc4ccc(-c5cnccn5)n4[nH]3)cc2)CC1
CHEMBL1936085,CHEMBL1934343,CS(=O)(=O)c1cccc(-c2ccc3cnc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)c1,9.28,CS(=O)(=O)c1cccc(-c2ccc3cnc(=Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)[nH]n23)c1
CHEMBL1936085,CHEMBL1934346,NC(=O)CN1CCC(c2ccc(Nc3ncc4ccc(-c5ncccn5)n4n3)cc2)CC1,7.07,NC(=O)CN1CCC(c2ccc(N=c3ncc4ccc(-c5ncccn5)n4[nH]3)cc2)CC1
CHEMBL1936085,CHEMBL1934336,CN(c1ccccc1-c1ccc2cnc(Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)nn12)S(C)(=O)=O,8.7,CN(c1ccccc1-c1ccc2cnc(=Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)[nH]n12)S(C)(=O)=O
