assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value,standardized_smiles
CHEMBL1020016,CHEMBL469667,CN1CCN(CC(c2cccc(OC(F)(F)F)c2)C2(O)CCCCC2)CC1.Cl.Cl,6.83,CN1CCN(CC(c2cccc(OC(F)(F)F)c2)C2(O)CCCCC2)CC1
CHEMBL1020016,CHEMBL461706,Cl.Cl.OC1([C@@H](CN2CCNCC2)c2cccc(Cl)c2)CCCCC1,6.27,OC1([C@@H](CN2CCNCC2)c2cccc(Cl)c2)CCCCC1
CHEMBL1020016,CHEMBL99653,CN(C)CC(c1cccc(C(F)(F)F)c1)C1(O)CCCCC1,7.5,CN(C)CC(c1cccc(C(F)(F)F)c1)C1(O)CCCCC1
CHEMBL1020016,CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,8.47,CNCCCN1c2ccccc2CCc2ccccc21
CHEMBL1020016,CHEMBL513204,CN1CCN(CC(c2cccc(F)c2)C2(O)CCCCC2)CC1.Cl.Cl,6.62,CN1CCN(CC(c2cccc(F)c2)C2(O)CCCCC2)CC1
CHEMBL1020016,CHEMBL511347,CN1CCN(CC(c2cccc(Cl)c2)C2(O)CCCCC2)CC1.Cl.Cl,7.24,CN1CCN(CC(c2cccc(Cl)c2)C2(O)CCCCC2)CC1
CHEMBL1020016,CHEMBL459852,CN1CCN(C[C@@H](c2cccc(Cl)c2)C2(O)CCCCC2)CC1.Cl.Cl,6.24,CN1CCN(C[C@@H](c2cccc(Cl)c2)C2(O)CCCCC2)CC1
CHEMBL1020016,CHEMBL448953,CN(C)C[C@H](c1cccc(Cl)c1)C1(O)CCCCC1,6.52,CN(C)C[C@H](c1cccc(Cl)c1)C1(O)CCCCC1
CHEMBL1020016,CHEMBL445800,Cl.Cl.OC1(C(CN2CCNCC2)c2ccc(F)cc2)CCCCC1,5.82,OC1(C(CN2CCNCC2)c2ccc(F)cc2)CCCCC1
CHEMBL1020016,CHEMBL461707,Cl.Cl.OC1([C@H](CN2CCNCC2)c2cccc(Cl)c2)CCCCC1,7.6,OC1([C@H](CN2CCNCC2)c2cccc(Cl)c2)CCCCC1
CHEMBL1020016,CHEMBL469460,COc1cccc(C(CN2CCNCC2)C2(O)CCCCC2)c1.Cl.Cl,6.06,COc1cccc(C(CN2CCNCC2)C2(O)CCCCC2)c1
CHEMBL1020016,CHEMBL316862,CN(C)CC(c1ccccc1Cl)C1(O)CCCCC1,6.69,CN(C)CC(c1ccccc1Cl)C1(O)CCCCC1
CHEMBL1020016,CHEMBL470079,Cl.Cl.OC1(C(CN2CCNCC2)c2cccc(F)c2)CCCCC1,6.17,OC1(C(CN2CCNCC2)c2cccc(F)c2)CCCCC1
CHEMBL1020016,CHEMBL101055,COc1cccc(C(CN(C)C)C2(O)CCCCC2)c1,6.68,COc1cccc(C(CN(C)C)C2(O)CCCCC2)c1
CHEMBL1020016,CHEMBL420644,CN(C)CC(c1ccc(Cl)cc1)C1(O)CCCCC1,6.92,CN(C)CC(c1ccc(Cl)cc1)C1(O)CCCCC1
CHEMBL1020016,CHEMBL461705,Cl.Cl.OC1(C(CN2CCNCC2)c2cccc(Cl)c2)CCCCC1,7.42,OC1(C(CN2CCNCC2)c2cccc(Cl)c2)CCCCC1
CHEMBL1020016,CHEMBL101899,CN(C)CC(c1cccc(Cl)c1)C1(O)CCCCC1,6.92,CN(C)CC(c1cccc(Cl)c1)C1(O)CCCCC1
CHEMBL1020016,CHEMBL511525,CN1CCN(C[C@H](c2cccc(Cl)c2)C2(O)CCCCC2)CC1.Cl.Cl,7.54,CN1CCN(C[C@H](c2cccc(Cl)c2)C2(O)CCCCC2)CC1
CHEMBL1020016,CHEMBL469459,COc1cccc(C(CN2CCN(C)CC2)C2(O)CCCCC2)c1.Cl.Cl,6.22,COc1cccc(C(CN2CCN(C)CC2)C2(O)CCCCC2)c1
CHEMBL1020016,CHEMBL470082,Cl.Cl.OC1(C(CN2CCNCC2)c2cccc(C(F)(F)F)c2)CCCCC1,7.03,OC1(C(CN2CCNCC2)c2cccc(C(F)(F)F)c2)CCCCC1
CHEMBL1020016,CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,6.27,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1
CHEMBL1020016,CHEMBL470481,Cl.Cl.OC1([C@@H](CN2CCNCC2)c2cccc(OC(F)(F)F)c2)CCCCC1,5.89,OC1([C@@H](CN2CCNCC2)c2cccc(OC(F)(F)F)c2)CCCCC1
