assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value,standardized_smiles
CHEMBL964042,CHEMBL499266,CC(C)CNC(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O,5.02,CC(C)CNC(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O
CHEMBL964042,CHEMBL511967,Cc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1C,4.74,Cc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1C
CHEMBL964042,CHEMBL519678,COc1cc(NC(=O)c2cc3ccc(OCc4ccc(F)cc4)cc3oc2=O)cc(OC)c1,4.67,COc1cc(NC(=O)c2cc3ccc(OCc4ccc(F)cc4)cc3oc2=O)cc(OC)c1
CHEMBL964042,CHEMBL472069,O=C(Nc1c(F)cccc1F)c1cc2ccccc2oc1=O,5.04,O=C(Nc1c(F)cccc1F)c1cc2ccccc2oc1=O
CHEMBL964042,CHEMBL513549,O=C(Nc1c(F)c(F)nc(F)c1F)c1cc2ccccc2oc1=O,6.24,O=C(N=c1c(F)c(F)[nH]c(F)c1F)c1cc2ccccc2oc1=O
CHEMBL964042,CHEMBL469583,CCc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,6.05,CCc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1
CHEMBL964042,CHEMBL471228,COc1ccc(NC(=O)c2cc3ccc(OCc4ccccc4)c(C)c3oc2=O)cc1OC,5.3,COc1ccc(NC(=O)c2cc3ccc(OCc4ccccc4)c(C)c3oc2=O)cc1OC
CHEMBL964042,CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,4.21,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
CHEMBL964042,CHEMBL471232,Cc1cc(C)cc(NC(=O)c2cc3ccccc3oc2=O)c1,6.16,Cc1cc(C)cc(NC(=O)c2cc3ccccc3oc2=O)c1
CHEMBL964042,CHEMBL508793,COc1cc(NC(=O)c2cc3ccccc3oc2=O)cc(OC)c1,5.38,COc1cc(NC(=O)c2cc3ccccc3oc2=O)cc(OC)c1
CHEMBL964042,CHEMBL471447,O=C(NC1CCCCC1)c1cc2ccc(OCc3ccccc3)cc2oc1=O,4.19,O=C(NC1CCCCC1)c1cc2ccc(OCc3ccccc3)cc2oc1=O
CHEMBL964042,CHEMBL450518,COc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1OC,6.07,COc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1OC
CHEMBL964042,CHEMBL471221,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1C,6.42,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1C
CHEMBL964042,CHEMBL512883,CC(C)CNC(=O)c1cc2ccccc2oc1=O,5.49,CC(C)CNC(=O)c1cc2ccccc2oc1=O
CHEMBL964042,CHEMBL509345,O=C(Nc1cccc(C(F)(F)F)c1)c1cc2ccccc2oc1=O,6.6,O=C(Nc1cccc(C(F)(F)F)c1)c1cc2ccccc2oc1=O
CHEMBL964042,CHEMBL470612,N#Cc1c(F)c(F)c(NC(=O)c2cc3ccc(OCc4ccccc4)cc3oc2=O)c(F)c1F,4.78,N#Cc1c(F)c(F)c(NC(=O)c2cc3ccc(OCc4ccccc4)cc3oc2=O)c(F)c1F
CHEMBL964042,CHEMBL470221,O=C(Nc1ccc(F)cc1)c1cc2ccccc2oc1=O,7.17,O=C(Nc1ccc(F)cc1)c1cc2ccccc2oc1=O
CHEMBL964042,CHEMBL512843,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,6.15,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1
CHEMBL964042,CHEMBL470020,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)c(C)c1,4.86,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)c(C)c1
CHEMBL964042,CHEMBL469783,COc1cc(NC(=O)c2cc3ccc(OCc4ccccc4)cc3oc2=O)cc(OC)c1,5.47,COc1cc(NC(=O)c2cc3ccc(OCc4ccccc4)cc3oc2=O)cc(OC)c1
CHEMBL964042,CHEMBL470008,CN(C(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O)c1ccccc1,5.62,CN(C(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O)c1ccccc1
CHEMBL964042,CHEMBL472080,O=C(NC1CCCCC1)c1cc2ccccc2oc1=O,6.3,O=C(NC1CCCCC1)c1cc2ccccc2oc1=O
CHEMBL964042,CHEMBL484410,COc1ccc(NC(=O)c2cc3ccc(OCc4ccc(F)cc4)cc3oc2=O)cc1OC,5.54,COc1ccc(NC(=O)c2cc3ccc(OCc4ccc(F)cc4)cc3oc2=O)cc1OC
CHEMBL964042,CHEMBL470213,CC(C)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,6.19,CC(C)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1
CHEMBL964042,CHEMBL512719,Cc1cccc(C)c1NC(=O)c1cc2ccccc2oc1=O,5.89,Cc1cccc(C)c1NC(=O)c1cc2ccccc2oc1=O
CHEMBL964042,CHEMBL469782,COc1ccc(NC(=O)c2cc3ccc(OCc4ccccc4)cc3oc2=O)cc1OC,5.36,COc1ccc(NC(=O)c2cc3ccc(OCc4ccccc4)cc3oc2=O)cc1OC
CHEMBL964042,CHEMBL511966,Cc1ccc(C)c(NC(=O)c2cc3ccccc3oc2=O)c1,4.65,Cc1ccc(C)c(NC(=O)c2cc3ccccc3oc2=O)c1
CHEMBL964042,CHEMBL472218,O=C(Nc1ccccc1Cc1ccccc1)c1cc2ccc(OCc3ccccc3)cc2oc1=O,4.2,O=C(Nc1ccccc1Cc1ccccc1)c1cc2ccc(OCc3ccccc3)cc2oc1=O
CHEMBL964042,CHEMBL469976,O=C(NCc1ccccc1)c1cc2ccccc2oc1=O,5.71,O=C(NCc1ccccc1)c1cc2ccccc2oc1=O
CHEMBL964042,CHEMBL511789,N#Cc1c(F)c(F)c(NC(=O)c2cc3ccccc3oc2=O)c(F)c1F,6.07,N#Cc1c(F)c(F)c(NC(=O)c2cc3ccccc3oc2=O)c(F)c1F
CHEMBL964042,CHEMBL526897,O=C(NNc1ccccc1)c1cc2ccc(OCc3ccccc3)cc2oc1=O,5.34,O=C(NNc1ccccc1)c1cc2ccc(OCc3ccccc3)cc2oc1=O
CHEMBL964042,CHEMBL445184,Cc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1,6.22,Cc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1
CHEMBL964042,CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,7.7,C#CCN(C)[C@H](C)Cc1ccccc1
CHEMBL964042,CHEMBL484769,Cc1cccc(Cl)c1NC(=O)c1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O,4.38,Cc1cccc(Cl)c1NC(=O)c1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O
CHEMBL964042,CHEMBL470220,CSc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,5.55,CSc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1
