assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value,standardized_smiles
CHEMBL900940,CHEMBL239420,CC(C)C1SC(Nc2ccccc2)=NC1=O,6.51,CC(C)c1sc(=Nc2ccccc2)[nH]c1O
CHEMBL900940,CHEMBL393908,CC(C)[C@@H]1SC(Nc2ccccc2F)=NC1=O,7.01,CC(C)c1sc(=Nc2ccccc2F)[nH]c1O
CHEMBL900940,CHEMBL240269,O=C1N=C(Nc2ccccc2F)SC1C1CCCC1,7.72,Oc1[nH]c(=Nc2ccccc2F)sc1C1CCCC1
CHEMBL900940,CHEMBL240052,O=C1N=C(Nc2ccccc2Cl)SC1C1CCCC1,7.77,Oc1[nH]c(=Nc2ccccc2Cl)sc1C1CCCC1
CHEMBL900940,CHEMBL240053,O=C1N=C(Nc2ccccc2F)SC1C1CCCCC1,7.37,Oc1[nH]c(=Nc2ccccc2F)sc1C1CCCCC1
CHEMBL900940,CHEMBL238097,COc1ccccc1NC1=NC(=O)C(C(C)C)S1,5.82,COc1ccccc1N=c1[nH]c(O)c(C(C)C)s1
CHEMBL900940,CHEMBL238309,CC(C)C1SC(Nc2ccccn2)=NC1=O,5.85,CC(C)c1sc(=Nc2ccccn2)[nH]c1O
CHEMBL900940,CHEMBL237463,CC(C)C1SC(Nc2ccc(C3CCCCC3)cc2)=NC1=O,5.48,CC(C)c1sc(=Nc2ccc(C3CCCCC3)cc2)[nH]c1O
CHEMBL900940,CHEMBL240039,O=C1N=C(Nc2ccccc2Cl)SC1C1CCCCC1,7.48,Oc1[nH]c(=Nc2ccccc2Cl)sc1C1CCCCC1
CHEMBL900940,CHEMBL236175,CC(C)C1SC(Nc2ccc(F)cc2F)=NC1=O,7.35,CC(C)c1sc(=Nc2ccc(F)cc2F)[nH]c1O
CHEMBL900940,CHEMBL236999,CC(C)C1SC(Nc2ccc(F)cc2)=NC1=O,6.64,CC(C)c1sc(=Nc2ccc(F)cc2)[nH]c1O
CHEMBL900940,CHEMBL238312,CC(C)C1SC(Nc2ccc(Cl)cc2Cl)=NC1=O,7.4,CC(C)c1sc(=Nc2ccc(Cl)cc2Cl)[nH]c1O
CHEMBL900940,CHEMBL236174,CC(C)C1SC(Nc2cc(F)ccc2F)=NC1=O,7.55,CC(C)c1sc(=Nc2cc(F)ccc2F)[nH]c1O
CHEMBL900940,CHEMBL239191,CC(C)C1SC(Nc2cccc3[nH]ccc23)=NC1=O,6.44,CC(C)c1sc(=Nc2cccc3[nH]ccc23)[nH]c1O
CHEMBL900940,CHEMBL392241,CC(C)C1SC(Nc2c(Cl)cccc2Cl)=NC1=O,7.68,CC(C)c1sc(=Nc2c(Cl)cccc2Cl)[nH]c1O
CHEMBL900940,CHEMBL238095,Cc1ccccc1NC1=NC(=O)C(C(C)C)S1,6.92,Cc1ccccc1N=c1[nH]c(O)c(C(C)C)s1
CHEMBL900940,CHEMBL396618,CC(C)C1SC(Nc2ccccc2C(F)(F)F)=NC1=O,7.55,CC(C)c1sc(=Nc2ccccc2C(F)(F)F)[nH]c1O
CHEMBL900940,CHEMBL429456,CC(C)C1SC(Nc2cccc3cnccc23)=NC1=O,6.7,CC(C)c1sc(=Nc2cccc3cnccc23)[nH]c1O
CHEMBL900940,CHEMBL235762,CC(C)C1SC(Nc2ccccc2Cl)=NC1=O,8.0,CC(C)c1sc(=Nc2ccccc2Cl)[nH]c1O
CHEMBL900940,CHEMBL238975,CC(C)C1SC(Nc2ccc3[nH]ncc3c2)=NC1=O,5.82,CC(C)c1sc(=Nc2ccc3[nH]ncc3c2)[nH]c1O
CHEMBL887782,CHEMBL238794,O=C(CS(=O)(=O)c1ccccc1)c1ccc(-c2ccc(Cl)cc2Cl)o1,6.77,O=C(CS(=O)(=O)c1ccccc1)c1ccc(-c2ccc(Cl)cc2Cl)o1
CHEMBL887782,CHEMBL392808,Cc1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,6.99,Cc1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1
CHEMBL887782,CHEMBL393285,CCOC(=O)CC(C)(C)C(=O)CS(=O)(=O)c1ccccc1,5.3,CCOC(=O)CC(C)(C)C(=O)CS(=O)(=O)c1ccccc1
CHEMBL887782,CHEMBL397827,O=C(CCS(=O)(=O)c1ccccc1)c1ccc(F)cc1,4.71,O=C(CCS(=O)(=O)c1ccccc1)c1ccc(F)cc1
CHEMBL887782,CHEMBL241160,O=C(c1ccccc1)N(Cc1ccccc1)S(=O)(=O)c1ccccc1,5.24,O=C(c1ccccc1)N(Cc1ccccc1)S(=O)(=O)c1ccccc1
CHEMBL887782,CHEMBL239261,Cc1ccc(C(=O)CS(=O)(=O)c2ccccc2)c(C)c1,5.92,Cc1ccc(C(=O)CS(=O)(=O)c2ccccc2)c(C)c1
CHEMBL887782,CHEMBL239469,O=C(CS(=O)(=O)c1ccccc1)C(c1ccccc1)c1ccccc1,5.54,O=C(CS(=O)(=O)c1ccccc1)C(c1ccccc1)c1ccccc1
CHEMBL887782,CHEMBL341324,CCN(CC)C(=O)Cc1csc(NS(=O)(=O)c2cccc(Cl)c2C)n1,5.82,CCN(CC)C(=O)Cc1csc(=NS(=O)(=O)c2cccc(Cl)c2C)[nH]1
CHEMBL887782,CHEMBL392809,CN(C(=O)c1ccccc1)S(=O)(=O)c1ccccc1,4.45,CN(C(=O)c1ccccc1)S(=O)(=O)c1ccccc1
CHEMBL887782,CHEMBL238835,O=C(CS(=O)(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1,7.0,O=C(CS(=O)(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1
CHEMBL887782,CHEMBL240292,O=C(CCS(=O)(=O)c1ccccc1)c1ccccc1,4.76,O=C(CCS(=O)(=O)c1ccccc1)c1ccccc1
CHEMBL887782,CHEMBL238832,O=C(CS(=O)(=O)c1ccccc1)c1ccc(F)cc1,7.05,O=C(CS(=O)(=O)c1ccccc1)c1ccc(F)cc1
CHEMBL887782,CHEMBL239044,CCN(CC)c1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,5.36,CCN(CC)c1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1
CHEMBL887782,CHEMBL393284,O=C(CS(=O)(=O)c1ccccc1)c1ccc([N+](=O)[O-])cc1,5.88,O=C(CS(=O)(=O)c1ccccc1)c1ccc([N+](=O)[O-])cc1
CHEMBL887782,CHEMBL393079,COc1cccc(C(=O)CS(=O)(=O)c2ccccc2)c1,7.22,COc1cccc(C(=O)CS(=O)(=O)c2ccccc2)c1
CHEMBL887782,CHEMBL238851,O=C(CS(=O)(=O)c1ccccc1)c1ccsc1,6.46,O=C(CS(=O)(=O)c1ccccc1)c1ccsc1
