assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value,standardized_smiles
CHEMBL909462,CHEMBL109018,Cc1c(C)c2ccc(OCc3cccc(Cl)c3)cc2oc1=O,8.67,Cc1c(C)c2ccc(OCc3cccc(Cl)c3)cc2oc1=O
CHEMBL909462,CHEMBL145292,O=c1oc2cc(OCc3ccccc3)ccc2c2ccccc12,8.95,O=c1oc2cc(OCc3ccccc3)ccc2c2ccccc12
CHEMBL909462,CHEMBL356977,Cc1c(C)c2ccc(OCc3cccc([N+](=O)[O-])c3)cc2oc1=O,8.96,Cc1c(C)c2ccc(OCc3cccc([N+](=O)[O-])c3)cc2oc1=O
CHEMBL909462,CHEMBL421088,O=C1c2ccccc2-c2nnc(-c3ccccc3)cc21,6.75,O=C1c2ccccc2-c2nnc(-c3ccccc3)cc21
CHEMBL909462,CHEMBL125094,COc1cccc(-c2cc3c(nn2)-c2ccccc2C3=O)c1,7.37,COc1cccc(-c2cc3c(nn2)-c2ccccc2C3=O)c1
CHEMBL909462,CHEMBL145503,Cc1cc(=O)oc2cc(OCc3cccc([N+](=O)[O-])c3)ccc12,8.49,Cc1cc(=O)oc2cc(OCc3cccc([N+](=O)[O-])c3)ccc12
CHEMBL909462,CHEMBL342327,Cc1c(C)c2ccc(OCc3ccccc3C#N)cc2oc1=O,8.71,Cc1c(C)c2ccc(OCc3ccccc3C#N)cc2oc1=O
CHEMBL909462,CHEMBL108697,Cc1c(C)c2ccc(OCc3cccc(F)c3)cc2oc1=O,9.04,Cc1c(C)c2ccc(OCc3cccc(F)c3)cc2oc1=O
CHEMBL909462,CHEMBL127517,O=C1c2ccccc2-c2nnc(-c3ccc(Cl)cc3)cc21,7.96,O=C1c2ccccc2-c2nnc(-c3ccc(Cl)cc3)cc21
CHEMBL909462,CHEMBL127622,O=C1c2ccccc2-c2nnc(-c3cccc(Br)c3)cc21,8.25,O=C1c2ccccc2-c2nnc(-c3cccc(Br)c3)cc21
CHEMBL909462,CHEMBL143316,O=c1ccc2ccc(CNc3ccccc3)cc2o1,7.24,O=c1ccc2ccc(CNc3ccccc3)cc2o1
CHEMBL909462,CHEMBL142582,Cc1c(C)c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2oc1=O,8.95,Cc1c(C)c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2oc1=O
CHEMBL909462,CHEMBL126504,Cc1nnc2c(c1-c1ccccc1)C(=O)c1ccccc1-2,5.53,Cc1nnc2c(c1-c1ccccc1)C(=O)c1ccccc1-2
CHEMBL909462,CHEMBL18978,Cc1c(C)c2ccc(OS(=O)(=O)c3ccccc3)cc2oc1=O,7.8,Cc1c(C)c2ccc(OS(=O)(=O)c3ccccc3)cc2oc1=O
CHEMBL909462,CHEMBL127757,O=C1c2ccccc2-c2nnc(-c3ccc(O)cc3)cc21,6.57,O=C1c2ccccc2-c2nnc(-c3ccc(O)cc3)cc21
CHEMBL909462,CHEMBL108660,Cc1cc(=O)oc2cc(OCc3ccccc3)ccc12,8.8,Cc1cc(=O)oc2cc(OCc3ccccc3)ccc12
CHEMBL909462,CHEMBL338035,O=C1c2ccccc2-c2nnc(Cc3ccccc3)cc21,6.12,O=C1c2ccccc2-c2nnc(Cc3ccccc3)cc21
CHEMBL909462,CHEMBL145452,COc1ccc(S(=O)(=O)Oc2ccc3c(C)c(C)c(=O)oc3c2)cc1,6.7,COc1ccc(S(=O)(=O)Oc2ccc3c(C)c(C)c(=O)oc3c2)cc1
CHEMBL909462,CHEMBL145792,Cc1c(C)c2ccc(OCc3ccc(C#N)cc3)cc2oc1=O,8.63,Cc1c(C)c2ccc(OCc3ccc(C#N)cc3)cc2oc1=O
CHEMBL909462,CHEMBL214255,O=c1ccc2ccc(OS(=O)(=O)c3ccccc3)cc2o1,5.65,O=c1ccc2ccc(OS(=O)(=O)c3ccccc3)cc2o1
CHEMBL909462,CHEMBL276076,Cc1c(C)c2ccc(OCc3ccc(F)cc3)cc2oc1=O,8.81,Cc1c(C)c2ccc(OCc3ccc(F)cc3)cc2oc1=O
CHEMBL909462,CHEMBL142916,Cc1c(C)c2cc(O)c(OCc3ccccc3)cc2oc1=O,8.41,Cc1c(C)c2cc(O)c(OCc3ccccc3)cc2oc1=O
CHEMBL909462,CHEMBL127774,O=C1c2ccccc2-c2nnc(-c3cccc(C(F)(F)F)c3)cc21,8.07,O=C1c2ccccc2-c2nnc(-c3cccc(C(F)(F)F)c3)cc21
CHEMBL909462,CHEMBL339565,CC(=O)c1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,7.58,CC(=O)c1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1
CHEMBL909462,CHEMBL145781,O=c1ccc2ccc(OCc3ccccc3)cc2o1,8.77,O=c1ccc2ccc(OCc3ccccc3)cc2o1
CHEMBL909462,CHEMBL339626,O=C1c2ccccc2-c2nnc(-c3cccc(Cl)c3)cc21,8.34,O=C1c2ccccc2-c2nnc(-c3cccc(Cl)c3)cc21
CHEMBL909462,CHEMBL434695,O=c1ccc2ccc(COc3ccccc3)cc2o1,7.19,O=c1ccc2ccc(COc3ccccc3)cc2o1
CHEMBL909462,CHEMBL348922,Cc1c(C)c2ccc(NCc3ccccc3)cc2oc1=O,8.86,Cc1c(C)c2ccc(NCc3ccccc3)cc2oc1=O
CHEMBL909462,CHEMBL111310,COc1cccc(COc2ccc3c(C)c(C)c(=O)oc3c2)c1,8.78,COc1cccc(COc2ccc3c(C)c(C)c(=O)oc3c2)c1
CHEMBL909462,CHEMBL338094,O=C1c2ccccc2-c2nnc(-c3ccc(Br)cc3)cc21,8.09,O=C1c2ccccc2-c2nnc(-c3ccc(Br)cc3)cc21
CHEMBL909462,CHEMBL127518,O=C1c2ccccc2-c2nnc(-c3ccccc3Cl)cc21,6.72,O=C1c2ccccc2-c2nnc(-c3ccccc3Cl)cc21
CHEMBL909462,CHEMBL145003,Cc1c(C)c2ccc(OCc3cccc(OC(F)(F)F)c3)cc2oc1=O,8.44,Cc1c(C)c2ccc(OCc3cccc(OC(F)(F)F)c3)cc2oc1=O
CHEMBL909462,CHEMBL111309,Cc1c(C)c2ccc(OCc3ccccc3)cc2oc1=O,8.97,Cc1c(C)c2ccc(OCc3ccccc3)cc2oc1=O
