assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value,standardized_smiles
CHEMBL2067181,CHEMBL2062805,CN1CCN(c2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)cc2)CC1,7.51,CN1CCN(c2ccc(N=c3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4[nH]3)cc2)CC1
CHEMBL2067181,CHEMBL2062529,CN1CCN(C2CCN(c3cccc(Nc4nc5c(-c6ccc(S(C)(=O)=O)cc6)cccn5n4)c3)CC2)CC1,6.91,CN1CCN(C2CCN(c3cccc(N=c4nc5c(-c6ccc(S(C)(=O)=O)cc6)cccn5[nH]4)c3)CC2)CC1
CHEMBL2067181,CHEMBL2062794,COc1ccccc1-c1cccn2nc(Nc3ccccc3)nc12,6.08,COc1ccccc1-c1cccn2[nH]c(=Nc3ccccc3)nc12
CHEMBL2067181,CHEMBL2062808,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)cc1,7.22,CS(=O)(=O)c1ccc(-c2cccn3[nH]c(=Nc4cccc(N5CCC(N6CCOCC6)CC5)c4)nc23)cc1
CHEMBL2067181,CHEMBL2062809,CN1CCC(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,7.14,CN1CCC(c2cccc(N=c3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4[nH]3)c2)CC1
CHEMBL2067181,CHEMBL2062796,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccccc4)nc23)cc1,7.02,CS(=O)(=O)c1ccc(-c2cccn3[nH]c(=Nc4ccccc4)nc23)cc1
CHEMBL2067181,CHEMBL2062812,CN1CCN(c2cccc(Nc3nc4c(-c5ccc(F)cc5)cccn4n3)c2)CC1,6.26,CN1CCN(c2cccc(N=c3nc4c(-c5ccc(F)cc5)cccn4[nH]3)c2)CC1
CHEMBL2067181,CHEMBL2062798,COc1cccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)c1,7.05,COc1cccc(N=c2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3[nH]2)c1
CHEMBL2067181,CHEMBL2062795,CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4ccccc4)nc23)c1,6.32,CS(=O)(=O)c1cccc(-c2cccn3[nH]c(=Nc4ccccc4)nc23)c1
CHEMBL2067181,CHEMBL2062810,CC(C)S(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCN(C)CC5)c4)nc23)cc1,7.42,CC(C)S(=O)(=O)c1ccc(-c2cccn3[nH]c(=Nc4cccc(N5CCN(C)CC5)c4)nc23)cc1
CHEMBL2067181,CHEMBL2062803,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)cc1,7.77,CS(=O)(=O)c1ccc(-c2cccn3[nH]c(=Nc4ccc(N5CCOCC5)cc4)nc23)cc1
CHEMBL2067181,CHEMBL2062799,COc1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,7.2,COc1ccc(N=c2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3[nH]2)cc1
CHEMBL2067181,CHEMBL2062811,CN1CCN(c2cccc(Nc3nc4c(-c5ccc(C(F)(F)F)cc5)cccn4n3)c2)CC1,6.66,CN1CCN(c2cccc(N=c3nc4c(-c5ccc(C(F)(F)F)cc5)cccn4[nH]3)c2)CC1
CHEMBL2067181,CHEMBL2062801,CS(=O)(=O)c1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,6.98,CS(=O)(=O)c1ccc(N=c2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3[nH]2)cc1
