assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value,standardized_smiles
CHEMBL829484,CHEMBL66761,O=c1[nH]nc(Cc2ccccc2)c2ccccc12,6.11,O=c1[nH]nc(Cc2ccccc2)c2ccccc12
CHEMBL829484,CHEMBL381652,CC(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,7.05,CC(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1
CHEMBL829484,CHEMBL195464,O=C(Nc1cccc(Cc2nnc(O)c3ccccc23)c1)C(F)(F)F,7.89,O=C(Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)C(F)(F)F
CHEMBL829484,CHEMBL370217,O=C1CCCC(=O)N1c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,8.39,O=C1CCCC(=O)N1c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F
CHEMBL829484,CHEMBL197192,CC1(C)CC(=O)N(c2cc(Cc3nnc(O)c4ccccc34)ccc2F)C1=O,8.01,CC1(C)CC(=O)N(c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C1=O
CHEMBL829484,CHEMBL195913,O=C1CCC(=O)N1c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1Cl,7.72,O=c1[nH]nc(Cc2ccc(Cl)c(-n3c(O)ccc3O)c2)c2ccccc12
CHEMBL829484,CHEMBL370838,CC1CC(=O)N(c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C1=O,8.42,Cc1cc(O)n(-c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)c1O
CHEMBL829484,CHEMBL195402,O=C1CCC(=O)N1c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,7.92,O=c1[nH]nc(Cc2cccc(-n3c(O)ccc3O)c2)c2ccccc12
CHEMBL829484,CHEMBL193918,Cc1noc(-c2cccc(Cc3nnc(O)c4ccccc34)c2)n1,6.72,Cc1noc(-c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)n1
CHEMBL829484,CHEMBL383578,Cc1nc(-c2ccccc2)sc1C(=O)Nc1cccc(Cc2nnc(O)c3ccccc23)c1,7.57,Cc1nc(-c2ccccc2)sc1C(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1
CHEMBL829484,CHEMBL425560,CCCC(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,7.05,CCCC(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1
CHEMBL829484,CHEMBL193638,CCOC(=O)Nc1cccc(Cc2nnc(O)c3ccccc23)c1,6.94,CCOC(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1
CHEMBL829484,CHEMBL193917,CCS(=O)(=O)Nc1cccc(Cc2nnc(O)c3ccccc23)c1,6.54,CCS(=O)(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1
CHEMBL829484,CHEMBL436298,O=C1C2CC2C(=O)N1c1cc(Cc2nnc(O)c3ccccc23)ccc1F,8.3,O=c1[nH]nc(Cc2ccc(F)c(-n3c(O)c4c(c3O)C4)c2)c2ccccc12
CHEMBL829484,CHEMBL371205,COc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1N1C(=O)CCC1=O,7.48,COc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1-n1c(O)ccc1O
CHEMBL829484,CHEMBL381208,CCNC(=O)c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,7.3,CCNC(=O)c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1
CHEMBL829484,CHEMBL196883,CCCNC(=O)Nc1cccc(Cc2nnc(O)c3ccccc23)c1,6.27,CCCNC(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1
CHEMBL829484,CHEMBL371425,CCC(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,7.7,CCC(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1
CHEMBL829484,CHEMBL195966,CN1CC(=O)N(c2cc(Cc3nnc(O)c4ccccc34)ccc2F)C(=O)C1,8.02,CN1CC(=O)N(c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C(=O)C1
CHEMBL829484,CHEMBL196559,O=C1CCCN1c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,6.92,O=C1CCCN1c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1
CHEMBL829484,CHEMBL363617,O=C1C=CC(=O)N1c1cccc(Cc2nnc(O)c3ccccc23)c1,7.89,O=C1C=CC(=O)N1c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1
CHEMBL829484,CHEMBL372450,O=C(Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)c1ccc(-c2ccsc2)s1,7.25,O=C(Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)c1ccc(-c2ccsc2)s1
CHEMBL829484,CHEMBL193903,O=C(Nc1cccc(Cc2nnc(O)c3ccccc23)c1)c1ccc(-n2cccn2)nc1,7.33,O=C(Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)c1ccc(-n2cccn2)nc1
CHEMBL829484,CHEMBL382950,COc1ccc(-n2cc(C(=O)Nc3cccc(Cc4nnc(O)c5ccccc45)c3)c(C)n2)cc1,8.0,COc1ccc(-n2cc(C(=O)Nc3cccc(Cc4n[nH]c(=O)c5ccccc45)c3)c(C)n2)cc1
CHEMBL829484,CHEMBL370692,O=C1c2ccccc2C(=O)N1c1cccc(Cc2nnc(O)c3ccccc23)c1,6.75,O=C1c2ccccc2C(=O)N1c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1
CHEMBL829484,CHEMBL196450,O=C1CC(c2ccccc2)C(=O)N1c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,8.17,O=c1[nH]nc(Cc2ccc(F)c(-n3c(O)cc(-c4ccccc4)c3O)c2)c2ccccc12
CHEMBL829484,CHEMBL196507,O=C(Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)C1CC1,7.26,O=C(Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)C1CC1
CHEMBL829484,CHEMBL371244,CC(=O)Oc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,7.44,CC(=O)Oc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1
CHEMBL829484,CHEMBL196444,O=C1CCC(=O)N1c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,8.3,O=c1[nH]nc(Cc2ccc(F)c(-n3c(O)ccc3O)c2)c2ccccc12
CHEMBL829484,CHEMBL193512,CC(C)C(=O)Nc1cccc(Cc2nnc(O)c3ccccc23)c1,6.43,CC(C)C(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1
