assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value,standardized_smiles
CHEMBL978248,CHEMBL518812,O=C(Nc1ccc(F)cc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,7.04,O=C(Nc1ccc(F)cc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1
CHEMBL978248,CHEMBL518653,Cc1cccc(NC(=O)N2CCN(c3nc(-c4ccccc4)ns3)CC2)c1,6.83,Cc1cccc(NC(=O)N2CCN(c3nc(-c4ccccc4)ns3)CC2)c1
CHEMBL978248,CHEMBL461753,O=C(Nc1cccc(Cl)c1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,6.79,O=C(Nc1cccc(Cl)c1)N1CCN(c2nc(-c3ccccc3)ns2)CC1
CHEMBL978248,CHEMBL461752,O=C(Nc1ccc(Cl)cc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,6.46,O=C(Nc1ccc(Cl)cc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1
CHEMBL978248,CHEMBL461935,O=C(Nc1ccccc1Cl)N1CCN(c2nc(-c3ccccc3)ns2)CC1,7.74,O=C(Nc1ccccc1Cl)N1CCN(c2nc(-c3ccccc3)ns2)CC1
CHEMBL978248,CHEMBL518657,Cc1ccccc1NC(=O)N1CCN(c2nc(-c3ccccc3)ns2)CC1,5.78,Cc1ccccc1NC(=O)N1CCN(c2nc(-c3ccccc3)ns2)CC1
CHEMBL978248,CHEMBL472534,O=C(Nc1cccc(F)c1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,6.82,O=C(Nc1cccc(F)c1)N1CCN(c2nc(-c3ccccc3)ns2)CC1
CHEMBL978248,CHEMBL472189,COc1ccc(-c2nsc(N3CCN(C(=O)Nc4ccccc4)CC3)n2)cc1,6.52,COc1ccc(-c2nsc(N3CCN(C(=O)Nc4ccccc4)CC3)n2)cc1
CHEMBL978248,CHEMBL472535,O=C(Nc1ccccc1F)N1CCN(c2nc(-c3ccccc3)ns2)CC1,8.21,O=C(Nc1ccccc1F)N1CCN(c2nc(-c3ccccc3)ns2)CC1
CHEMBL978248,CHEMBL461569,Cc1ccc(NC(=O)N2CCN(c3nc(-c4ccccc4)ns3)CC2)cc1,5.9,Cc1ccc(NC(=O)N2CCN(c3nc(-c4ccccc4)ns3)CC2)cc1
CHEMBL978248,CHEMBL184238,NC(=O)c1cccc(-c2cccc(OC(=O)NC3CCCCC3)c2)c1,7.32,NC(=O)c1cccc(-c2cccc(OC(=O)NC3CCCCC3)c2)c1
CHEMBL978248,CHEMBL470107,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,5.08,O=C(Nc1ccc(OC(F)(F)F)cc1)N1CCN(c2nc(-c3ccccc3)ns2)CC1
CHEMBL978248,CHEMBL461942,COc1ccc(NC(=O)N2CCN(c3nc(-c4ccccc4)ns3)CC2)cc1,7.08,COc1ccc(NC(=O)N2CCN(c3nc(-c4ccccc4)ns3)CC2)cc1
CHEMBL978248,CHEMBL472529,O=C(Nc1ccccc1)N1CCN(c2nc(-c3ccc(F)cc3)ns2)CC1,6.93,O=C(Nc1ccccc1)N1CCN(c2nc(-c3ccc(F)cc3)ns2)CC1
CHEMBL978248,CHEMBL472188,Cc1cccc(-c2nsc(N3CCN(C(=O)Nc4ccccc4)CC3)n2)c1,6.91,Cc1cccc(-c2nsc(N3CCN(C(=O)Nc4ccccc4)CC3)n2)c1
CHEMBL978248,CHEMBL461380,COc1ccccc1NC(=O)N1CCN(c2nc(-c3ccccc3)ns2)CC1,7.33,COc1ccccc1NC(=O)N1CCN(c2nc(-c3ccccc3)ns2)CC1
CHEMBL978248,CHEMBL516650,COc1cccc(NC(=O)N2CCN(c3nc(-c4ccccc4)ns3)CC2)c1,6.55,COc1cccc(NC(=O)N2CCN(c3nc(-c4ccccc4)ns3)CC2)c1
