assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value,standardized_smiles
CHEMBL829535,CHEMBL364912,COc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,5.89,COc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1
CHEMBL829535,CHEMBL197243,COc1cccc(CN2CCCCCCC2)c1OCc1csc(-c2ccccc2)n1,5.4,COc1cccc(CN2CCCCCCC2)c1OCc1csc(-c2ccccc2)n1
CHEMBL829535,CHEMBL196392,COc1cccc(C(=O)N2CCCC2)c1OCc1nc(-c2ccc(Cl)cc2)no1,6.07,COc1cccc(C(=O)N2CCCC2)c1OCc1nc(-c2ccc(Cl)cc2)no1
CHEMBL829535,CHEMBL194491,COc1cccc(C(=O)N2CCCC2)c1OCc1ccc(C(C)(C)C)cc1,4.05,COc1cccc(C(=O)N2CCCC2)c1OCc1ccc(C(C)(C)C)cc1
CHEMBL829535,CHEMBL195496,COc1cccc(C(=O)N2CCCC2)c1OC(C)c1csc(-c2ccc(Cl)cc2)n1,5.66,COc1cccc(C(=O)N2CCCC2)c1OC(C)c1csc(-c2ccc(Cl)cc2)n1
CHEMBL829535,CHEMBL196948,COc1cccc(C(=O)N2CCCCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,4.71,COc1cccc(C(=O)N2CCCCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1
CHEMBL829535,CHEMBL196345,COc1cccc(C(=O)N2CCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,5.43,COc1cccc(C(=O)N2CCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1
CHEMBL829535,CHEMBL370432,O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCCCCC1,4.54,O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCCCCC1
CHEMBL829535,CHEMBL195180,Clc1ccc(-c2nc(COc3ccccc3CN3CCCCCCC3)cs2)cc1,5.54,Clc1ccc(-c2nc(COc3ccccc3CN3CCCCCCC3)cs2)cc1
CHEMBL829535,CHEMBL196703,Cc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,6.26,Cc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1
CHEMBL829535,CHEMBL197304,COc1cccc(CN2CCCCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,5.42,COc1cccc(CN2CCCCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1
CHEMBL829535,CHEMBL193449,COc1cccc(C(=O)N2CCCC2)c1OCCCc1ccccc1,4.68,COc1cccc(C(=O)N2CCCC2)c1OCCCc1ccccc1
CHEMBL829535,CHEMBL197052,COc1cccc(C(=O)N2CCCC2)c1OCc1ccc(-c2ccccc2)cc1,5.4,COc1cccc(C(=O)N2CCCC2)c1OCc1ccc(-c2ccccc2)cc1
CHEMBL829535,CHEMBL372292,O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCCC1,5.13,O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCCC1
CHEMBL829535,CHEMBL372614,CC(C)Oc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,5.12,CC(C)Oc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1
CHEMBL829535,CHEMBL371052,CCOc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,5.18,CCOc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1
CHEMBL829535,CHEMBL372177,CC(C)(C)Oc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,4.66,CC(C)(C)Oc1cccc(C(=O)N2CCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1
CHEMBL829535,CHEMBL426096,O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCCCC1,4.4,O=C(c1ccccc1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCCCC1
CHEMBL829535,CHEMBL193605,COc1cccc(C(=O)N2CCCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1,5.19,COc1cccc(C(=O)N2CCCCCC2)c1OCc1csc(-c2ccc(Cl)cc2)n1
CHEMBL829535,CHEMBL363582,O=C(c1cccc(Cl)c1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCC1,6.14,O=C(c1cccc(Cl)c1OCc1csc(-c2ccc(Cl)cc2)n1)N1CCCC1
